TP_FUNDO_CLASSE;CNPJ_FUNDO_CLASSE;DENOM_SOCIAL;DT_COMPTC;VL_PATRIM_LIQ
FI;00.756.851/0001-69;BB RENDA FIXA REFERENCIADO DI ÁGIL FUNDO DE INVESTIMENTO EM COTAS DE FIF RESPONSABILIDADE LIMITADA;2024-07-31;2652029424.98
FI;00.777.815/0001-81;BRADESCO H FC DE FUNDO DE INVESTIMENTO FINANCEIRO RF REF DI LP FUNCIONÁRIO - RESP LIMITADA;2024-07-31;114222414.51
FI;00.785.365/0001-79;ITAÚ MONEY MARKET RENDA FIXA FIF DA CIC RESP LIMITADA;2024-07-31;61978101.52
FI;00.793.947/0001-05;BRADESCO VÊNUS FIF - CLASSE DE INVESTIMENTO EM COTAS RENDA FIXA - RESPONSABILIDADE LIMITADA;2024-07-31;48944293.00
FI;00.807.777/0001-62;DAYCOVAL RENDA FIXA FUNDO DE INVESTIMENTO FINANCEIRO;2024-07-31;608090098.20
FI;00.809.773/0001-13;BRADESCO H FIF - CLASSE DE INVESTIMENTO EM COTAS RENDA FIXA CURTO PRAZO OVER - RESP LIMITADA;2024-07-31;76221267.32
FI;00.812.433/0001-41;BNB AUTOMÁTICO CLASSE DE INVESTIMENTO RENDA FIXA CURTO PRAZO - RESP LIMITADA;2024-07-31;4272993256.35
FI;00.813.342/0001-20;SANTANDER MAIS 2 RENDA FIXA REFERENCIADO DI - CIC FIF RESP LIMITADA;2024-07-31;736473047.98
FI;00.817.201/0001-86;ITAU RENDA FIXA PLUS FIF DA CLASSE DE INVESTIMENTO EM COTAS RESPONSABILIDADE LIMITADA;2024-07-31;14530837.04
FI;00.817.677/0001-17;CLASSE ÚNICA DO WESTERN ASSET ALPHA CREDIT RF FUNDO DE  INVESTIMENTO FINANCEIRO  CP  RESP LIMITADA;2024-07-31;221844353.27
FI;00.819.858/0001-82;WESTERN ASSET RF ATIVO SILVER FUNDO DE INVESTIMENTO EM COTAS DE FIF RF RESP LIMITADA;2024-07-31;867352.29
FI;00.819.875/0001-10;WESTERN ASSET DI RENDA FIXA REFERENCIADO FUNDO DE INVESTIMENTO FINANCEIRO RESPONSABILIDADE LIMITADA;2024-07-31;165478877.75
FI;00.819.880/0001-22;WESTERN ASSET CAMBIO DOLAR PRIME FIC DEFI FINANCEIRO CAMBIAL - RESPONSABILIDADE LIMITADA;2024-07-31;29382100.16
FI;00.819.889/0001-33;WESTERN ASSET HEDGE DÓLAR FUNDO DE INVESTIMENTO  FINANCEIRO CAMBIAL - RESPONSABILIDADE LIMITADA;2024-07-31;58590287.19
FI;00.819.901/0001-00;WESTERN ASSET DI SILVER FUNDO DE INVESTIMENTO EM COTAS DE FIF RF REFERENCIADO RESP LIMITADA;2024-07-31;3513587.90
FI;00.819.915/0001-23;WESTERN ASSET DI EXCELLENT FIC DE FI FINANCEIRO RENDA FIXA REFERENCIADO - RESPONSABILIDADE LIMITADA;2024-07-31;103035061.52
FI;00.819.929/0001-47;WESTERN ASSET DI PLUS FUNDO DE INVESTIMENTO EM COTAS DE FIF RF REFERENCIADO RESP LIMITADA;2024-07-31;10882323.53
FI;00.822.055/0001-87;BB RF IV FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA LONGO PRAZO RESP LIMITADA;2024-07-31;116297820087.06
FI;00.822.059/0001-65;BB AÇÕES IBOVESPA ATIVO FUNDO DE INVESTIMENTO EM COTAS DE FIF RESPONSABILIDADE LIMITADA;2024-07-31;143965132.84
FI;00.822.954/0001-80;ITAÚ B CAMBIAL FUNDO DE INVESTIMENTO FINANCEIRO DA CLASSE DE INVESTIMENTO EM COTAS RESP LIMITADA;2024-07-31;365328837.20
FI;00.824.198/0001-28;BRADESCO FC DE FUNDO DE INVESTIMENTO FINANCEIRO RF REF DI FEDERAL - RESP LIMITADA;2024-07-31;65854988.79
FI;00.825.076/0001-56;PRATICBEC FIF - CLASSE DE INVESTIMENTO RF CURTO PRAZO - RESPONSABILIDADE LIMITADA;2024-07-31;1150190.42
FI;00.825.077/0001-09;BECMAXI FI FINANCEIRO - CI RF - RESP LIMITADA;2024-07-31;5542820.90
FI;00.826.901/0001-37;CS EVOLUTION DI FUNDO DE INVESTIMENTO EM COTAS DE FIF RENDA FIXA REFERENCIADO - RESP LIMITADA;2024-07-31;11155208.88
FI;00.826.903/0001-26;CSHG TOP FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO FINANCEIRO MULT RESP LIMITADA;2024-07-31;173910801.41
FI;00.826.907/0001-04;ITAÚ MEDIUM TERM CAPITAL FIX RENDA FIXA REFERENCIADO DI FIF DA CIC RESP LIMITADA;2024-07-31;24719284.47
FI;00.826.911/0001-72;GOLDEN DI RENDA FIXA REFERENCIADO DI FUNDO DE INVESTIMENTO FINANCEIRO DA CIC RESP LIMITADA;2024-07-31;7827011.74
FI;00.828.941/0001-18;ITAÚ ADVANTAGE RENDA FIXA REFERENCIADO DI FUNDO DE INVESTIMENTO FINANCEIRO DA CIC RESP LIMITADA;2024-07-31;2780056.99
FI;00.829.163/0001-81;BRADESCO FIF - CIC MULTI MULTIPERFORMANCE - RESP LIMITADA;2024-07-31;7202590.72
FI;00.829.280/0001-45;ITAÚ RENDA FIXA FUNDO DE INVESTIMENTO FINANCEIRO RESPONSABILIDADE LIMITADA;2024-07-31;2458391541.88
FI;00.829.282/0001-34;ITAU EMPRESA RENDA FIXA REFERENCIADO DI FIF CIC RESP LIMITADA;2024-07-31;18441624.06
FI;00.829.288/0001-01;ITAÚ PRIVATE RENDA FIXA REFERENCIADO DI EXCLUSIVE FIF DA CIC RESPONSABILIDADE LIMITADA;2024-07-31;2638952876.83
FI;00.829.292/0001-70;ITAÚ CORP RENDA FIXA REFERENCIADO DI FUNDO DE INVESTIMENTO FINANCEIRO DA CIC RESP LIMITADA;2024-07-31;648824369.03
FI;00.832.407/0001-85;ITAÚ FRANCÊS RENDA FIXA FUNDO DE INVESTIMENTO FINANCEIRO RESPONSABILIDADE LIMITADA;2024-07-31;4676845506.60
FI;00.832.414/0001-87;ITAÚ RENDA FIXA REFERENCIADO DI PLUS FUNDO DE INVESTIMENTO FINANCEIRO DA CIC RESP LIMITADA;2024-07-31;85103771.98
FI;00.832.424/0001-12;ITAÚ PERSONNALITÉ RENDA FIXA FUNDO DE INVESTIMENTO FINANCEIRO CIC RESP LIMITADA;2024-07-31;2630682.35
FI;00.832.431/0001-14;ITAÚ PERSONNALITÉ RF PLUS FIF DA CLASSE DE INVESTIMENTO EM COTAS RESP LIMITADA;2024-07-31;29618814.95
FI;00.832.435/0001-00;ITAÚ INSTITUCIONAL RENDA FIXA REFERENCIADO DI FIF RESP LIMITADA;2024-07-31;5989851072.56
FI;00.832.443/0001-49;ITAÚ BBA RENDA FIXA FUNDO DE INVESTIMENTO FINANCEIRO DA CIC RESPONSABILIDADE LIMITADA;2024-07-31;60968669.87
FI;00.832.445/0001-38;ITAÚ RENDA FIXA REFERENCIADO DI FUNDO DE INVESTIMENTO FINANCEIRO DA CIC RESP LIMITADA;2024-07-31;214495497.27
FI;00.832.453/0001-84;CSHG DI FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA CURTO PRAZO - RESPONSABILIDADE LIMITADA;2024-07-31;2601388.63
FI;00.832.587/0001-03;BRB FUNDO DE INVESTIMENTO EM COTAS DE FI RF DI CRÉDITO PRIVADO LP HIPER - RESPONSABILIDADE LIMITADA;2024-07-31;61334364.40
FI;00.832.588/0001-40;FUNDO DE INVESTIMENTO EM RENDA FIXA BRB LIQUIDEZ RESPONSABILIDADE LIMITADA;2024-07-31;12899974.20
FI;00.832.696/0001-12;SANTANDER CRESCIMENTO VIP RENDA FIXA - CIC FIF RESPONSABILIDADE LIMITADA;2024-07-31;25960690.85
FI;00.833.458/0001-21;FUNDO DE INVESTIMENTO MULTIMERCADO TRIUNFO;2024-07-31;25599919.25
FI;00.834.072/0001-34;CAIXA BETA FIC DE CLASSE DE FIF RENDA FIXA REFERENCIADO DI LONGO PRAZO - RESPONSABILIDADE LIMITADA;2024-07-31;150068244.55
FI;00.834.074/0001-23;CAIXA PRÁTICO FIC DE CLASSE DE FIF RENDA FIXA CURTO PRAZO - RESPONSABILIDADE LIMITADA;2024-07-31;13836762093.79
FI;00.836.258/0001-22;FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CHALLENGER RESPONSABILIDADE LIMITADA;2024-07-31;120152894.31
FI;00.836.263/0001-35;TIVIO ATIVO FI FINANCEIRO - CI RF LP - RESP LIMITADA;2024-07-31;57517418.01
FI;00.838.266/0001-08;BANESTES VITÓRIA 500 FIC DE FIF RENDA FIXA REFERENCIADO DI RESPONSABILIDADE LIMITADA;2024-07-31;7578147.01
FI;00.838.267/0001-52;BANESTES INVESTIDOR AUTOMÁTICO FIF RENDA FIXA CURTO PRAZO RESPONSABILIDADE LIMITADA;2024-07-31;67763978.45
FI;00.838.269/0001-41;BANESTES INVEST MONEY FIF RENDA FIXA RESPONSABILIDADE LIMITADA;2024-07-31;205077922.85
FI;00.838.868/0001-65;ITAÚ PRIVATE SPECIAL FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO RESP LIMITADA;2024-07-31;6865339.34
FI;00.840.008/0001-66;ITAÚ MULTIMERCADO MULTMANAGER FIF CIC RESPONSABILIDADE LIMITADA;2024-07-31;50976885.95
FI;00.840.011/0001-80;BTG PACTUAL YIELD DI FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA;2024-07-31;6554082312.72
FI;00.842.960/0001-07;BB BESC RENDA FIXA PREMIUM FUNDO DE INVESTIMENTO FINANCEIRO RESPONSABILIDADE LIMITADA;2024-07-31;40293589.59
FI;00.846.898/0001-13;CHEMICAL FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2024-07-31;34624100.92
FI;00.849.567/0001-37;SANTANDER PB HS MULTIMERCADO - FUNDO DE INVESTIMENTO FINANCEIRO;2024-07-31;86673689.45
FI;00.852.311/0001-89;BB TOP DI RENDA FIXA REFERENCIADO DI LONGO PRAZO FIC FIF RESPONSABILIDADE LIMITADA;2024-07-31;29262750950.44
FI;00.856.171/0001-17;SAM FIF - CLASSE DE INVESTIMENTO MULTIMERCADO - RESP LIMITADA;2024-07-31;134614305.59
FI;00.856.751/0001-04;NUCLEOS V SULAMÉRICA ALM CLASSE DE INVESTIMENTO RENDA FIXA LONGO PRAZO - RESPONSABILIDADE LIMITADA;2024-07-31;677639814.87
FI;00.856.755/0001-92;SANTANDER MAIS RENDA FIXA REFERENCIADO DI - CIC FIF RESP LIMITADA;2024-07-31;1352269658.50
FI;00.857.361/0001-59;BANPARA TRADICIONAL FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;2024-07-31;11242660.20
FI;00.885.758/0001-54;SANTANDER PB JATOBÁ RENDA FIXA CRÉDITO PRIVADO - FUNDO DE  INVESTIMENTO FINANCEIRO;2024-07-31;94973115.90
FI;00.885.760/0001-23;BRADESCO H FC DE FUNDO DE INVESTIMENTO FINANCEIRO RF REF DI LONGO PRAZO 50 - RESP LIMITADA;2024-07-31;99260444.92
FI;00.885.762/0001-12;BRADESCO H FIF - CLASSE DE  INVESTIMENTO RF REFERENCIADA DI LP TÍTULOS PÚBLICOS - RESP LIMITADA;2024-07-31;703742292.97
FI;00.888.897/0001-31;BTG PACTUAL HEDGE FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA;2024-07-31;1813002075.68
FI;00.893.531/0001-50;BRADESCO FAPA SENIOR FIF - CLASSE DE INVESTIMENTO MULTIMERCADO - RESP LIMITADA;2024-07-31;166367243.59
FI;00.906.044/0001-85;TEMPO CAPITAL MANACÁ FIC DE FUNDOS DE INVESTIMENTO FINANCEIRO EM AÇÕES RESPONSABILIDADE LIMITADA;2024-07-31;566967189.21
FI;00.947.958/0001-94;OPPORTUNITY MARKET FIC DE FUNDOS DE INVESTIMENTO FINANCEIRO MULTIMERCADO - RESPONSABILIDADE LIMITADA;2024-07-31;42675504.79
FI;00.970.059/0001-02;BRADESCO FIF - CLASSE DE INVESTIMENTO RENDA FIXA EMPRESA - RESPONSABILIDADE LIMITADA;2024-07-31;61427293.56
FI;00.970.074/0001-50;BRADESCO FIF - CLASSE DE INVESTIMENTO RF REFERENCIADA DI CRED PRIV UNIÃO - RESP LIMITADA;2024-07-31;8665366437.15
FI;00.973.117/0001-51;ITAÚ INSTITUCIONAL MULTIMERCADO JUROS E MOEDAS FIF DA CLASSE DE INVESTIMENTO EM COTAS RESP LIMITADA;2024-07-31;96742436.32
FI;00.974.902/0001-29;BOLT PREV FI FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;2024-07-31;223358339.92
FI;00.975.480/0001-06;BRADESCO H FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA REFERENCIADA DI LONGO PRAZO -RESP LIMITADA;2024-07-31;666001276.73
FI;00.977.449/0001-04;BNP PARIBAS GERDAU PREVIDÊNCIA 1 CLASSE DE INVESTIMENTO RENDA FIXA CREDITO PRIVADO RESP LIMITADA;2024-07-31;671256328.70
FI;00.979.181/0001-40;BRADESCO FIF - CLASSE DE INVESTIMENTO EM COTAS RENDA FIXA SOMA - RESPONSABILIDADE LIMITADA;2024-07-31;2668826.75
FI;00.982.697/0001-43;BB ALFA FIC FIF RENDA FIXA CRÉDITO PRIVADO LONGO PRAZO RESPONSABILIDADE LIMITADA;2024-07-31;105293733.85
FI;01.045.435/0001-15;WESTERN ASSET MULTIRENDA 10 FUNDO DE INVESTIMENTO EM COTAS DE FIF MULTIMERCADO RESP LIMITADA;2024-07-31;994236.31
FI;01.045.437/0001-04;WESTERN ASSET MULTIRENDA 20 FUNDO DE INVESTIMENTO EM COTAS DE FIF MULTMERCADO RESP LIMITADA;2024-07-31;1612858.00
FI;01.063.897/0001-65;ITAÚ SMALL CAP VALUATION FIF CIC EM AÇÕES RESP LIMITADA;2024-07-31;320039254.72
FI;01.069.185/0001-53;IU BNP PARIBAS CORPORATE VI FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA RESPONSABILIDADE LIMITADA;2024-07-31;30442336.78
FI;01.071.664/0001-04;NAZARIO FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2024-07-31;11182360.65
FI;01.099.040/0001-03;UNIVERSAL P FUNDO DE INVESTIMENTO FINANCEIRO DA CLASSE DE INVESTIMENTO EM COTAS MULT RESP LIMITADA;2024-07-31;27335685.66
FI;01.103.103/0001-40;BALANCED GROWTH FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;2024-07-31;6691209.19
FI;01.107.772/0001-90;CONCÓRDIA EXTRA FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA;2024-07-31;43469102.39
FI;01.111.801/0001-97;CONFIANÇA G FIF CIC MULTIMERCADO - RESPONSABILIDADE LIMITADA;2024-07-31;1101230024.93
FI;01.114.310/0001-08;BRADESCO H FIF - CLASSE DE INVESTIMENTO EM COTAS RENDA FIXA LONGO PRAZO PLUS - RESP LIMITADA;2024-07-31;42084339.20
FI;01.129.004/0001-37;ITAÚ EMPRESA TRUST RF REFERENCIADO DI FIF DA CLASSE DE INVESTIMENTO EM COTAS RESP LIMITADA;2024-07-31;30501950501.86
FI;01.135.345/0001-15;ITAÚ ÍNDICE AÇÕES IBOVESPA FIF DA CLASSE DE INVESTIMENTO EM COTAS RESPONSABILIDADE LIMITADA;2024-07-31;64177781.67
FI;01.147.626/0001-98;MEL CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO - RESP LIMITADA;2024-07-31;216987232.26
FI;01.147.641/0001-36;MAPFRE SOBERANO CLASSE DE INVESTIMENTO  RENDA FIXA - RESPONSABILIDADE LIMITADA;2024-07-31;481779573.96
FI;01.165.780/0001-92;CAIXA MASTER PERSONALIZADO 50 FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA LONGO PRAZO-RESP LIMITADA;2024-07-31;3077137606.48
FI;01.165.781/0001-37;CAIXA EXECUTIVO FIC DE CLASSE DE FIF RENDA FIXA LONGO PRAZO - RESPONSABILIDADE LIMITADA;2024-07-31;2246922719.12
FI;01.165.792/0001-17;CAIXA FUNDAÇÕES FIC DE CLASSE DE FIF RENDA FIXA CURTO PRAZO - RESPONSABILIDADE LIMITADA;2024-07-31;28609163.80
FI;01.165.796/0001-03;CAIXA CLÁSSICO FIC DE CLASSE DE FIF RENDA FIXA LONGO PRAZO - RESPONSABILIDADE LIMITADA;2024-07-31;30520519.05
FI;01.171.956/0001-19;BRADESCO FIF - CLASSE DE INVESTIMENTO EM COTAS CAMBIAL DÓLAR - RESP LIMITADA;2024-07-31;4803515.83
FI;01.171.957/0001-63;BRAM FI FINANCEIRO - CI RF - RESP LIMITADA;2024-07-31;3277908380.41
FI;01.174.068/0001-50;PRIVATE IZA FUNDO DE INVESTIMENTO FINANCEIRO DA CLASSE DE INVESTIMENTO EM COTAS MULT RESP LIMITADA;2024-07-31;105889535.62
FI;01.197.545/0001-00;BRADESCO FIF - CLASSE DE INVESTIMENTO EM COTAS RENDA FIXA SATURNO - RESPONSABILIDADE LIMITADA;2024-07-31;86347845.50
FI;01.214.092/0001-75;BTG PACTUAL DISCOVERY FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2024-07-31;173150608.54
FI;01.221.890/0001-24;CSHG VERDE FUNDO DE INVESTIMENTO EM COTAS DE FIF MULTIMERCADO - RESPONSABILIDADE LIMITADA;2024-07-31;662473981.98
FI;01.231.931/0001-63;OMEGA FUNDO DE INVESTIMENTO FINANCEIRO CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO CRÉDITO PRIVADO;2024-07-31;12641532.93
FI;01.271.827/0001-00;ITAÚ PRIVATE RENDA FIXA EXCELLENCE FUNDO DE INVESTIMENTO FINANCEIRO DA CIC RESPONSABILIDADE LIMITADA;2024-07-31;320820583.99
FI;01.309.845/0001-26;CSHG SUNRISE FUNDO DE INVESTIMENTO FINANCEIRO - MULTIMERCADO CRÉD PRIV RESPONSABILIDADE LIMITADA;2024-07-31;156516265.36
FI;01.340.605/0001-94;ITAÚ BBA CORPORATE RENDA FIXA CURTO PRAZO FUNDO DE INVESTIMENTO FINANCEIRO DA CIC RESP LIMITADA;2024-07-31;2758350.95
FI;01.353.260/0001-03;BANRISUL AUTOMÁTICO FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA CURTO PRAZO RESPONSABILIDADE LIMITAD;2024-07-31;1999149921.18
FI;01.353.626/0001-44;SAFRA BUILDING BLOCK MACRO GERAL FIF CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO RESP LIMITADA;2024-07-31;41248807.81
FI;01.361.072/0001-27;TOP RENDA FIXA MIX CRÉD PRIV LONGO PRAZO FIF CIC RESP LIMITADA;2024-07-31;6440252.41
FI;01.361.073/0001-71;TOP RENDA MISTA CORP RENDA FIXA CRÉDITO PRIVADO LONGO PRAZO FIF DA CIC RESPONSABILIDADE LIMITADA;2024-07-31;19511606.59
FI;01.361.074/0001-16;TOP RENDA FIXA MIX CRÉD PRIV LONGO PRAZO FIF RESPONSABILIDADE LIMITADA;2024-07-31;4132583745.58
FI;01.375.954/0001-41;PLANNER REDWOOD FUNDO DE INVESTIMENTO RENDA FIXA LONGO PRAZO RESPOSABILIDADE LIMITADA;2024-07-31;75525624.59
FI;01.380.701/0001-66;SANTANDER PB VII MULTIMERCADO CRÉDITO PRIVADO - FUNDO DE INVESTIMENTO FINANCEIRO;2024-07-31;81837291.79
FI;01.392.020/0001-18;BRADESCO PGBL/VGBL FUTURE COMPOSTO III FI FINANCEIRO - CIC MULT - RESP LIMITADA;2024-07-31;32855666.73
FI;01.392.021/0001-62;BRADESCO H PGBLVGBL FUTURE FI FINANCEIRO - CIC RF - RESP LIMITADA;2024-07-31;824893961.36
FI;01.410.032/0001-28;BB CAP FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA RESPONSABILIDADE LIMITADA;2024-07-31;3762024929.12
FI;01.424.041/0001-78;BRADESCO ÁGUIA FI FINANCEIRO - CI RF - RESP LIMITADA;2024-07-31;88692047.17
FI;01.430.938/0001-04;BTG PACTUAL DÓLAR FUNDO DE INVESTIMENTO CAMBIAL;2024-07-31;62619617.77
