TP_FUNDO_CLASSE;CNPJ_FUNDO_CLASSE;DENOM_SOCIAL;DT_COMPTC;VL_PATRIM_LIQ
CLASSES - FIF;00.832.407/0001-85;ITAÚ FRANCÊS RENDA FIXA FUNDO DE INVESTIMENTO FINANCEIRO RESPONSABILIDADE LIMITADA;2025-02-28;3914043656.43
CLASSES - FIF;00.832.414/0001-87;ITAÚ RENDA FIXA REFERENCIADO DI PLUS FUNDO DE INVESTIMENTO FINANCEIRO DA CIC RESP LIMITADA;2025-02-28;73754992.98
CLASSES - FIF;00.832.424/0001-12;ITAÚ PERSONNALITÉ RENDA FIXA FUNDO DE INVESTIMENTO FINANCEIRO CIC RESP LIMITADA;2025-02-28;2639489.61
CLASSES - FIF;00.832.431/0001-14;ITAÚ PERSONNALITÉ RF PLUS FIF DA CLASSE DE INVESTIMENTO EM COTAS RESP LIMITADA;2025-02-28;25551747.71
CLASSES - FIF;00.832.435/0001-00;ITAÚ INSTITUCIONAL RENDA FIXA REFERENCIADO DI FIF RESP LIMITADA;2025-02-28;6893886901.45
CLASSES - FIF;00.832.443/0001-49;ITAÚ BBA RENDA FIXA FUNDO DE INVESTIMENTO FINANCEIRO DA CIC RESPONSABILIDADE LIMITADA;2025-02-28;49936166.87
CLASSES - FIF;00.832.445/0001-38;ITAÚ RENDA FIXA REFERENCIADO DI FUNDO DE INVESTIMENTO FINANCEIRO DA CIC RESP LIMITADA;2025-02-28;184900482.86
CLASSES - FIF;00.846.898/0001-13;CHEMICAL FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2025-02-28;11268544.18
CLASSES - FIF;00.856.751/0001-04;NUCLEOS V SULAMÉRICA ALM CLASSE DE INVESTIMENTO RENDA FIXA LONGO PRAZO - RESPONSABILIDADE LIMITADA;2025-02-28;636534952.56
CLASSES - FIF;00.885.760/0001-23;BRADESCO H FC DE FUNDO DE INVESTIMENTO FINANCEIRO RF REF DI LONGO PRAZO 50 - RESP LIMITADA;2025-02-28;94395196.74
CLASSES - FIF;00.973.117/0001-51;ITAÚ INSTITUCIONAL MULTIMERCADO JUROS E MOEDAS FIF DA CLASSE DE INVESTIMENTO EM COTAS RESP LIMITADA;2025-02-28;103490323.32
CLASSES - FIF;00.975.480/0001-06;BRADESCO H FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA REFERENCIADA DI LONGO PRAZO -RESP LIMITADA;2025-02-28;660327353.25
CLASSES - FIF;00.977.449/0001-04;BNP PARIBAS GERDAU PREVIDÊNCIA 1 CLASSE DE INVESTIMENTO RENDA FIXA CREDITO PRIVADO RESP LIMITADA;2025-02-28;683930407.02
CLASSES - FIF;01.063.897/0001-65;ITAÚ SMALL CAP VALUATION FIF CIC EM AÇÕES RESP LIMITADA;2025-02-28;225727912.87
CLASSES - FIF;01.099.040/0001-03;UNIVERSAL P FUNDO DE INVESTIMENTO FINANCEIRO DA CLASSE DE INVESTIMENTO EM COTAS MULT RESP LIMITADA;2025-02-28;27847501.82
CLASSES - FIF;01.129.004/0001-37;ITAÚ EMPRESA TRUST RF REFERENCIADO DI FIF DA CLASSE DE INVESTIMENTO EM COTAS RESP LIMITADA;2025-02-28;33729597017.60
CLASSES - FIF;01.147.626/0001-98;MEL CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO - RESP LIMITADA;2025-02-28;220918159.86
CLASSES - FIF;01.174.068/0001-50;PRIVATE IZA FUNDO DE INVESTIMENTO FINANCEIRO DA CLASSE DE INVESTIMENTO EM COTAS MULT RESP LIMITADA;2025-02-28;104279804.55
CLASSES - FIF;01.271.827/0001-00;ITAÚ PRIVATE RENDA FIXA EXCELLENCE FUNDO DE INVESTIMENTO FINANCEIRO DA CIC RESPONSABILIDADE LIMITADA;2025-02-28;304581447.81
CLASSES - FIF;01.309.845/0001-26;CSHG SUNRISE FUNDO DE INVESTIMENTO FINANCEIRO - MULTIMERCADO CRÉD PRIV RESPONSABILIDADE LIMITADA;2025-02-28;154765682.07
CLASSES - FIF;01.361.072/0001-27;TOP RENDA FIXA MIX CRÉD PRIV LONGO PRAZO FIF CIC RESP LIMITADA;2025-02-28;6377730.39
CLASSES - FIF;01.361.073/0001-71;TOP RENDA MISTA CORP RENDA FIXA CRÉDITO PRIVADO LONGO PRAZO FIF DA CIC RESPONSABILIDADE LIMITADA;2025-02-28;20597189.01
CLASSES - FIF;01.361.074/0001-16;TOP RENDA FIXA MIX CRÉD PRIV LONGO PRAZO FIF RESPONSABILIDADE LIMITADA;2025-02-28;5117505999.44
CLASSES - FIF;01.380.701/0001-66;SANTANDER PB VII MULTIMERCADO CRÉDITO PRIVADO - FUNDO DE INVESTIMENTO FINANCEIRO;2025-02-28;13721725.79
CLASSES - FIF;01.433.414/0001-77;ITAÚ PERSONNALITÉ PRÊMIO RENDA FIXA REFERENCIADO DI FIF CIC RESP LIMITADA;2025-02-28;36136879.74
CLASSES - FIF;01.597.187/0001-15;SPECIAL RENDA FIXA REFERENCIADO DI FUNDO DE INVESTIMENTO FINANCEIRO RESPONSABILIDADE LIMITADA;2025-02-28;118649927596.95
CLASSES - FIF;01.597.275/0001-17;ITAÚ RENDA FIXA FLOOR FUNDO DE INVESTIMENTO FINANCEIRO RESPONSABILIDADE LIMITADA;2025-02-28;1114619898.21
CLASSES - FIF;01.599.628/0001-18;ITAÚ CORP PLUS RENDA FIXA REFERENCIADO DI FIF CIC RESPONSABILIDADE LIMITADA;2025-02-28;6720467853.66
CLASSES - FIF;01.603.578/0001-03;ICATU VANGUARDA XI  FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA CRÉDITO PRIVADO - RESP LIMITADA;2025-02-28;15941579.26
CLASSES - FIF;01.613.104/0001-34;ITAÚ PRIVATE CONSERVADOR FIF CIC RENDA FIXA RESP LIMITADA;2025-02-28;16954069.30
CLASSES - FIF;01.615.744/0001-83;SANTANDER EQUILIBRIO ADVANCED RENDA FIXA REFERENCIADO DI CRÉDITO PRIVADO - CIC FIF RESP LIMITADA;2025-02-28;8935632844.94
CLASSES - FIF;01.623.538/0001-15;BORSEN FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA - RESPONSABILIDADE LIMITADA;2025-02-28;25779753.39
CLASSES - FIF;01.624.178/0001-76;ITAÚ LION RENDA FIXA REFERENCIADO DI FIF CIC RESP LIMITADA;2025-02-28;7674423.54
CLASSES - FIF;01.624.316/0001-17;ITAÚ RENDA FIXA REFERENCIADO DI FUNDO DE INVESTIMENTO FINANCEIRO RESPONSABILIDADE LIMITADA;2025-02-28;24965172924.24
CLASSES - FIF;01.626.961/0001-79;FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIIXA AROEIRA - RESPONSABILIDADE LIMITADA;2025-02-28;2013716012.18
CLASSES - FIF;01.630.152/0001-30;SANTANDER BREMEN MULTIMERCADO - FUNDO DE INVESTIMENTO FINANCEIRO RESPONSABILIDADE LIMITADA;2025-02-28;700902668.00
CLASSES - FIF;01.631.246/0001-24;CONSERVADOR FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;2025-02-28;206000919.52
CLASSES - FIF;01.656.101/0001-88;MCR-PRINCIPAL FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES RESPONSABILIDADE LIMITADA;2025-02-28;438288193.48
CLASSES - FIF;01.699.688/0001-02;SANTANDER IBOVESPA ATIVO INSTITUCIONAL AÇÕES - FIF RESP LIMITADA;2025-02-28;202639080.27
CLASSES - FIF;01.889.170/0001-31;ITAÚ BBA ÍCARUS RENDA FIXA CURTO PRAZO FIF CIC RESPONSABILIDADE LIMITADA;2025-02-28;55464607.05
CLASSES - FIF;01.912.197/0001-06;FPRV1 SABIÁ FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;2025-02-28;10717231136.12
CLASSES - FIF;01.972.663/0001-30;SUPER PREMIUM RENDA FIXA REFERENCIADO DI FIF CIC RESP LIMITADA;2025-02-28;16920470.81
CLASSES - FIF;02.143.194/0001-00;BRASILETROS PACV FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA - RESPONSABILIDADE LIMITADA;2025-02-28;346166649.43
CLASSES - FIF;02.190.541/0001-55;BRASILSEG RENDA FIXA SOBERANO ATIVO FUNDO DE INVESTIMENTO FINANCEIRO RESPONSABILIDADE LIMITADA;2025-02-28;480791310.11
CLASSES - FIF;02.224.354/0001-45;SANTANDER INSTITUCIONAL PREMIUM RENDA FIXA REFERENCIADO DI - CIC FIF RESP LIMITADA;2025-02-28;3786347567.44
CLASSES - FIF;02.290.048/0001-07;ITAUVEST RENDA FIXA CURTO PRAZO PLUS FUNDO DE INVESTIMENTO FINANCEIRO DA CIC RESP LIMITADA;2025-02-28;58601621.69
CLASSES - FIF;02.290.279/0001-10;ITAÚ EXCHANGE CAMBIAL FUNDO DE INVESTIMENTO FINANCEIRO RESPONSABILIDADE LIMITADA;2025-02-28;1445061516.41
CLASSES - FIF;02.290.280/0001-45;ITAÚ FLEXPREV PLUS FIF CIC RF - RESP LIMITADA;2025-02-28;3830925330.56
CLASSES - FIF;02.290.304/0001-66;ITAÚ FLEXPREV SPECIAL II FIF CIC RF - RESP LIMITADA;2025-02-28;1086351531.84
CLASSES - FIF;02.343.288/0001-22;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES MAINÁ;2025-02-28;935478031.32
CLASSES - FIF;02.367.527/0001-84;SANTANDER MASTER RENDA FIXA REFERENCIADO DI - CIC FIF RESP LIMITADA;2025-02-28;3148153199.87
CLASSES - FIF;02.436.763/0001-05;SANTANDER SELEÇÃO CRESCIMENTO SENIOR AÇÕES - CLASSE DE INVESTIMENTO EM COTAS DE FIF RESP LIMITADA;2025-02-28;88392998.15
CLASSES - FIF;02.498.096/0001-95;SUPER CONSERVADOR FIF MULTIMERCADO - RESPONSABILIDADE LIMITADA;2025-02-28;795907021.35
CLASSES - FIF;02.506.721/0001-01;BB RENDA FIXA SIMPLES SOLIDEZ DIFERENCIADO FUNDO DE INVESTIMENTO EM COTAS DE FIF RESP LIMITADA;2025-02-28;19653708477.30
CLASSES - FIF;02.543.811/0001-64;SANTANDER CENTRUM RENDA FIXA REFERENCIADO DI - CIC FIF RESP LIMITADA;2025-02-28;664376664.94
CLASSES - FIF;02.567.996/0001-47;BRADESCO FUNDO DE INVESTIMENTO EM COTAS DE FIF RF REF DI FEDERAL PLUS - RESP LIMITADA;2025-02-28;178434098.33
CLASSES - FIF;02.603.461/0001-84;PORTO SEGURO CLÁSSICO FIF DA CLASSE DE INVESTIMENTO EM COTAS RENDA FIXA LONGO PRAZO RESP LIMITADA;2025-02-28;270452164.19
CLASSES - FIF;02.668.765/0001-20;ITAUPREV ANNUITY V30 FIF CIC MULT - RESP LIMITADA;2025-02-28;15801453.16
CLASSES - FIF;02.668.766/0001-74;ITAUPREV ANNUITY F100 FIF CIC RF - RESP LIMITADA;2025-02-28;67998781.27
CLASSES - FIF;02.668.779/0001-43;ITAUPREV ANNUITY V5 FIF CIC MULT - RESP LIMITADA;2025-02-28;12596419.70
CLASSES - FIF;02.668.782/0001-67;ITAUPREV ANNUITY V15 FIF CIC MULT - RESP LIMITADA;2025-02-28;27701301.42
CLASSES - FIF;02.763.747/0001-27;HONOR AÇÕES FUNDO DE INVESTIMENTO FINANCEIRO RESPONSABILIDADE LIMITADA;2025-02-28;851031622.58
CLASSES - FIF;02.764.336/0001-56;ICATU SEG MODERADO B FC FIF RENDA FIXA - RESPONSABILIDADE LIMITADA;2025-02-28;115246795.51
CLASSES - FIF;02.764.357/0001-71;ICATU SEG COMPOSTO 20C FUNDO DE INVESTIMENTO EM COTAS FIF MULT - RESP LIMITADA;2025-02-28;90338660.56
CLASSES - FIF;02.764.393/0001-35;ICATU SEG COMPOSTO 10C FUNDO DE INVESTIMENTO EM COTAS FIF MULT - RESP LIMITADA;2025-02-28;34962641.32
CLASSES - FIF;02.764.418/0001-09;ICATU SEG COMPOSTO 49C FUNDO DE INVESTIMENTO EM COTAS FIF MULT - RESP LIMITADA;2025-02-28;64420448.84
CLASSES - FIF;02.764.423/0001-03;ICATU SEG COMPOSTO 20B FUNDO DE INVESTIMENTO EM COTAS FIF MULT - RESP LIMITADA;2025-02-28;47794536.35
CLASSES - FIF;02.764.427/0001-91;ICATU SEG COMPOSTO 10B FUNDO DE INVESTIMENTO EM COTAS FIF MULT - RESP LIMITADA;2025-02-28;16061355.44
CLASSES - FIF;02.764.434/0001-93;ICATU SEG COMPOSTO 49B FUNDO DE INVESTIMENTO EM COTAS FIF MULT - RESP LIMITADA;2025-02-28;30325427.35
CLASSES - FIF;02.764.937/0001-69;ICATU SEG MODERADO C FC FIF RENDA FIXA - RESPONSABILIDADE LIMITADA;2025-02-28;177939556.16
CLASSES - FIF;02.770.446/0001-20;POLO ATIVO FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;2025-02-28;302866383.07
CLASSES - FIF;02.775.809/0001-10;FIORINA FUNDO DE INVESTIMENTO FINANCEIRO DA CLASSE DE INVESTIMENTO EM COTAS MULT RESP LIMITADA;2025-02-28;15433116.66
CLASSES - FIF;02.775.883/0001-37;PRIVBANK DIAMANTE PLUS FIF CIC MULT RESPONSABILIDADE LIMITADA;2025-02-28;7369309.84
CLASSES - FIF;02.850.835/0001-66;UNIVERSAL I FUNDO DE INVESTIMENTO FINANCEIRO MULT CRÉDITO PRIVADO - RESP LIMITADA;2025-02-28;181577715.38
CLASSES - FIF;02.850.991/0001-27;ITAÚ DI CORPORATE FIF DA CLASSE DE INVESTIMENTO EM COTAS RF REFERENCIADO RESP LIMITADA;2025-02-28;7909207.79
CLASSES - FIF;02.851.024/0001-80;ITAÚ FLEXPREV CORPORATE II FIF CIC RF - RESP LIMITADA;2025-02-28;392888113.87
CLASSES - FIF;02.887.434/0001-80;ITAÚ HIGH YIELD RENDA FIXA CRÉD PRIV LONGO PRAZO FIF CIC RESP LIMITADA;2025-02-28;135698657.84
CLASSES - FIF;02.887.456/0001-40;ITAUVEST RENDA FIXA CURTO PRAZO FIF CIC RESPONSABILIDADE LIMITADA;2025-02-28;1031835.03
CLASSES - FIF;02.887.948/0001-36;ITAÚ RENDA FIXA REFERENCIADO DI MAXIME FIF DA CIC RESP LIMITADA;2025-02-28;1887024719.83
CLASSES - FIF;02.898.519/0001-64;ITAÚ FLEXPREV CORPORATE III RV 49 FIF CIC MULT - RESP LIMITADA;2025-02-28;4817741.16
CLASSES - FIF;02.898.523/0001-22;ITAU FLEXPREV CORPORATE SOVEREIGN FIF CIC RF - RESP LIMITADA;2025-02-28;17130543.29
CLASSES - FIF;02.910.278/0001-21;SANTANDER VIP RENDA FIXA REFERENCIADO DI - CIC FIF RESP LIMITADA;2025-02-28;9206994576.62
CLASSES - FIF;02.911.408/0001-40;ITAÚ FLEXPREV I FIF CIC RF - RESP LIMITADA;2025-02-28;1549059530.82
CLASSES - FIF;02.911.564/0001-01;ITAÚ FLEXPREV XVI PREMIUM FIF CIC RF - RESP LIMITADA;2025-02-28;112933566.17
CLASSES - FIF;02.924.217/0001-13;PORTO SEGURO SOBERANO DIAMANTE PREVIDENCIÁRIO FUNDO DE INVESTIMENTO FINANCEIRO RF RESP LIMITADA;2025-02-28;922605185.66
CLASSES - FIF;02.924.248/0001-74;PORTO SEGURO COMPOSTO PREVIDENCIÁRIO FUNDO DE INVESTIMENTO FINANCEIRO DA CIC MULT RESP LIMITADA;2025-02-28;143261515.71
CLASSES - FIF;02.924.262/0001-78;PORTO SEGURO RUBI PREMIUM PREVIDENCIÁRIO FUNDO DE INVESTIMENTO FINANCEIRO CIC RF RESP LIMITADA;2025-02-28;832346715.43
CLASSES - FIF;02.935.723/0001-08;ITAÚ CAPITAL INFLATION INDEX RENDA FIXA FIF CIC RESP LIMITADA;2025-02-28;352164.69
CLASSES - FIF;02.935.788/0001-53;ITAÚ LONG TERM CAPITAL FIX RENDA FIXA LONGO PRAZO FIF CIC RESP LIMITADA;2025-02-28;8648335.00
CLASSES - FIF;02.935.821/0001-45;ITAÚ LONG TERM MAXI FIX RENDA FIXA LONGO PRAZO FIF DA CIC RESPONSABILIDADE LIMITADA;2025-02-28;11978012.94
CLASSES - FIF;02.939.538/0001-91;ITAÚ PRÊMIO RENDA FIXA REFERENCIADO DI FIF CIC RESP LIMITADA;2025-02-28;118863965.71
CLASSES - FIF;03.004.435/0001-00;WE LAREN FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO - RESPONSABILIDADE LIMITADA;2025-02-28;18347013.74
CLASSES - FIF;03.069.104/0001-40;SANTANDER PREMIUM RENDA FIXA REFERENCIADO DI - CIC FIF RESP LIMITADA;2025-02-28;14259967146.29
CLASSES - FIF;03.077.193/0001-77;SULAMERICA MIX 15 IV FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO DE RESPONSABILIDADE LIMITADA;2025-02-28;41203427.03
CLASSES - FIF;03.077.322/0001-27;SULAMERICA FIX 100 V FUNDO DE INVESTIMENTO RENDA FIXA RESPONSABILIDADE LIMITADA;2025-02-28;601963252.73
CLASSES - FIF;03.077.330/0001-73;SULAMERICA FIX 100 FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA RESPONSABILIDADE LIMITADA;2025-02-28;159148965.76
CLASSES - FIF;03.100.395/0001-92;GERDAU PREVIDÊNCIA BENEFICIO DEFINIDO 3 FIF MULTIMERCADO CRÉD PRIVADO DE RESPONSABILIDADE LIMITADA;2025-02-28;337365403.63
CLASSES - FIF;03.101.834/0001-81;SANTANDER CEDRO RENDA FIXA - FUNDO DE INVESTIMENTO FINANCEIRO RESPONSABILIDADE LIMITADA;2025-02-28;1512498784.63
CLASSES - FIF;03.149.243/0001-84;BRASILETROS PCA FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA - RESPONSABILIDADE LIMITADA;2025-02-28;563374165.11
CLASSES - FIF;03.157.983/0001-62;KKVV FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO - RESPONSABILIDADE LIMITADA;2025-02-28;765652334.42
CLASSES - FIF;03.168.115/0001-88;SULAMERICA PAJUCARA FIC DE FIF MULTIMERCADO DE RESPONSABILIDADE LIMITADA;2025-02-28;31330866.78
CLASSES - FIF;03.173.729/0001-58;ITAUPREV MASTER V20 FIF CIC MULT - RESP LIMITADA;2025-02-28;77223181.72
CLASSES - FIF;03.182.559/0001-78;ITAÚ RENDA FIXA REFERENCIADO DI SUPER FIF CIC RESP LIMITADA;2025-02-28;325115902.08
CLASSES - FIF;03.184.103/0001-47;ITAU PRÊMIO RENDA FIXA FIF DA CLASSE DE INVESTIMENTO EM COTAS RESP LIMITADA;2025-02-28;106739931.46
CLASSES - FIF;03.184.134/0001-06;ITAÚ SUPER RENDA FIXA FIF DA CLASSE DE INVESTIMENTO EM COTAS RESP LIMITADA;2025-02-28;126421923.80
CLASSES - FIF;03.184.233/0001-80;ITAÚ PREMIUM RENDA FIXA REFERENCIADO DI FIF DA CIC RESP LIMITADA;2025-02-28;3425486181.03
CLASSES - FIF;03.185.710/0001-21;ITAÚ PP TOP RENDA FIXA SIMPLES FUNDO DE INVESTIMENTO FINANCEIRO CIC RESP LIMITADA;2025-02-28;79586180.88
CLASSES - FIF;03.187.084/0001-02;ITAÚ PP RENDA FIXA CURTO PRAZO FIF CIC RESP LIMITADA;2025-02-28;2928962159.65
CLASSES - FIF;03.191.766/0001-99;SÊNIOR IV FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO - RESPONSABILIDADE LIMITADA;2025-02-28;4832602.36
CLASSES - FIF;03.191.877/0001-03;CAIXA EXCLUSIVO PRÓ-SER FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA LONGO PRAZO - RESP LIMITADA;2025-02-28;130450819.47
CLASSES - FIF;03.233.070/0001-88;PORTO SEGURO SOBERANO REFERENCIADO DI FIF RENDA FIXA RESP LIMITADA;2025-02-28;4115874891.71
CLASSES - FIF;03.233.076/0001-55;PORTO SEGURO EMPRESARIAL RENDA FIXA FUNDO DE INVESTIMENTO FINANCEIRO CRÉDITO PRIVADO RESP LIMITADA;2025-02-28;3913296929.59
CLASSES - FIF;03.235.396/0001-44;SAINT MALO FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO;2025-02-28;1113503.24
CLASSES - FIF;03.307.621/0001-00;SULAMERICA MIX 20 FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO DE RESPONSABILIDADE LIMITADA;2025-02-28;93162448.44
CLASSES - FIF;03.308.718/0001-38;BB RENDA FIXA AUTOMÁTICO ESTILO SIMPLES FIC FUNDOS DE INVESTIMENTO FINANCEIRO RESP LIMITADA;2025-02-28;387449767.85
CLASSES - FIF;03.336.760/0001-62;ITAÚ SL RENDA FIXA REFERENCIADO DI FUNDO DE INVESTIMENTO FINANCEIRO DA CIC RESP LIMITADA;2025-02-28;157971171.67
CLASSES - FIF;03.336.931/0001-53;MAXI PREMIUM RENDA FIXA REFERENCIADO DI FUNDO DE INVESTIMENTO FINANCEIRO CIC RESP LIMITADA;2025-02-28;35966152.77
CLASSES - FIF;03.364.021/0001-84;ITAÚ FLEXPREV FSA/TM FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIV RESP LIMITADA;2025-02-28;97330138.12
CLASSES - FIF;03.364.147/0001-59;ITAÚ FLEXPREV PLUS V20 FIF CIC MULT - RESP LIMITADA;2025-02-28;28943351.91
CLASSES - FIF;03.364.790/0001-82;FEDERAL RENDA FIXA CURTO PRAZO FUNDO DE INVESTIMENTO FINANCEIRO RESPONSABILIDADE LIMITADA;2025-02-28;425442765.37
CLASSES - FIF;03.366.545/0001-04;ITAÚ FLEXPREV MASTER FIF CIC RF - RESP LIMITADA;2025-02-28;2321532166.34
CLASSES - FIF;03.370.003/0001-05;ITAÚ ÍNDEX AÇÕES IBOVESPA FUNDO DE INVESTIMENTO FINANCEIRO RESPONSABILIDADE LIMITADA;2025-02-28;1141545505.45
CLASSES - FIF;03.374.369/0001-52;UNIBANCO PREVER IV FIX 100 ESPECIALMENTE CONSTITUIDOS  FIF CIC RF - RESP LIMITADA;2025-02-28;279230127.59
CLASSES - FIF;03.374.465/0001-09;ITAÚ FLEXPREV CORPORATE IV FIF CIC RF - RESP LIMITADA;2025-02-28;357993094.25
CLASSES - FIF;03.374.487/0001-60;ITAÚ FLEXPREV CORPORATE RV15 FIF DA CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO - RESP LIMITADA;2025-02-28;24107457.91
CLASSES - FIF;03.374.499/0001-95;UNIBANCO PREVER IV RV 30 FIF ESPECIALMENTE CONSTITUÍDOS DA CIC MULT - RESP LIMITADA;2025-02-28;55679222.01
CLASSES - FIF;03.381.437/0001-00;CSHG CENTAURUS FUNDO DE INVESTIMENTO EM COTAS DE FIF -MULT CREDITO PRIVADO RESPONSABILIDADE LIMITADA;2025-02-28;60770292.39
CLASSES - FIF;03.399.411/0001-90;BRADESCO FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA REFERENCIADA DI PREMIUM - RESP LIMITADA;2025-02-28;15618986158.69
CLASSES - FIF;03.409.453/0001-64;BRADESCO FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO FINANCEIRO MULT CRED PRIV FORTE;2025-02-28;64390034.31
CLASSES - FIF;03.416.010/0001-09;ICATU VANGUARDA  XXXIII FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA CRÉDITO PRIVADO - RESP LIMITADA;2025-02-28;10356995.91
CLASSES - FIF;03.438.278/0001-33;ITAUPREV MASTER F100 FIF CIC RENDA FIXA RESPONSABILIDADE LIMITADA;2025-02-28;135255084.79
CLASSES - FIF;03.438.284/0001-90;ITAUPREV MASTER V40 FIF CIC MULTIMERCADO - RESPONSABILIDADE LIMITADA;2025-02-28;34944023.96
CLASSES - FIF;03.438.288/0001-79;ITAUPREV MASTER V10 FIF CIC MULT - RESP LIMITADA;2025-02-28;158983311.17
CLASSES - FIF;03.499.625/0001-38;ICATU SEG TOP C FUNDO DE INVESTIMENTO EM COTAS FIF RF- RESP LIMITADA;2025-02-28;15251584.07
CLASSES - FIF;03.507.865/0001-37;UNIBANCO PREVER I FIX 100 FIF CIC ESPECIALMENTE CONSTITUÍDOS RF - RESP LIMITADA;2025-02-28;489804835.49
CLASSES - FIF;03.507.873/0001-83;UNIBANCO PREVER I RV 30 FIF ESPECIALMENTE CONSTITUÍDOS DA CIC MULT - RESP LIMITADA;2025-02-28;15830829.93
CLASSES - FIF;03.515.391/0001-75;FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO MOSAICO;2025-02-28;49458136.99
