TP_FUNDO_CLASSE;CNPJ_FUNDO_CLASSE;DENOM_SOCIAL;DT_COMPTC;TP_APLIC;TP_ATIVO;EMISSOR_LIGADO;TP_NEGOC;QT_VENDA_NEGOC;VL_VENDA_NEGOC;QT_AQUIS_NEGOC;VL_AQUIS_NEGOC;QT_POS_FINAL;VL_MERC_POS_FINAL;VL_CUSTO_POS_FINAL;DT_CONFID_APLIC;PF_PJ_EMISSOR;CPF_CNPJ_EMISSOR;EMISSOR;DT_VENC;TITULO_POSFX;CD_INDEXADOR_POSFX;DS_INDEXADOR_POSFX;PR_INDEXADOR_POSFX;PR_CUPOM_POSFX;PR_TAXA_PREFX;TITULO_CETIP;TITULO_GARANTIA;CNPJ_INSTITUICAO_FINANC_COOBR
CLASSES - FIF;01.361.074/0001-16;TOP RENDA FIXA MIX CRÉD PRIV LONGO PRAZO FIF RESPONSABILIDADE LIMITADA;2025-03-31;Debêntures;Debênture simples;N;Para negociação;;;;;1429.000000;1431422.74;;2025-06-29;PJ;07.802.794/0001-56;ESSENTIA PCHS SA;2032-03-25;S;DI1;DI de um dia;100.000000;1.000000;;S;N;
CLASSES - FIF;01.361.074/0001-16;TOP RENDA FIXA MIX CRÉD PRIV LONGO PRAZO FIF RESPONSABILIDADE LIMITADA;2025-03-31;Debêntures;Debênture simples;N;Para negociação;;;;;6466.000000;6495557.61;;2025-06-29;PJ;09.149.503/0001-06;OMEGA GERACAO S.A.;2031-03-15;S;DI1;DI de um dia;100.000000;1.250000;;S;N;
CLASSES - FIF;01.361.074/0001-16;TOP RENDA FIXA MIX CRÉD PRIV LONGO PRAZO FIF RESPONSABILIDADE LIMITADA;2025-03-31;Debêntures;Debênture simples;N;Para negociação;;;;;11656.000000;11700205.77;;2025-06-29;PJ;44.854.238/0001-50;PARSAN S.A;2030-03-18;S;DI1;DI de um dia;100.000000;2.700000;;S;N;
CLASSES - FIF;01.361.074/0001-16;TOP RENDA FIXA MIX CRÉD PRIV LONGO PRAZO FIF RESPONSABILIDADE LIMITADA;2025-03-31;Debêntures;Debênture simples;N;Para negociação;;;;;2230.000000;2240123.58;;2025-06-29;PJ;09.149.503/0001-06;OMEGA GERACAO S.A.;2030-03-15;S;DI1;DI de um dia;100.000000;1.150000;;S;N;
CLASSES - FIF;01.361.074/0001-16;TOP RENDA FIXA MIX CRÉD PRIV LONGO PRAZO FIF RESPONSABILIDADE LIMITADA;2025-03-31;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;;;;;4433.000000;4600012.90;;2025-06-29;PJ;19.527.639/0001-58;ENERGISA MINAS GERAIS DISTRIBUIDORA;2026-07-06;S;DI1;DI de um dia;100.000000;1.550000;;S;N;
CLASSES - FIF;01.361.074/0001-16;TOP RENDA FIXA MIX CRÉD PRIV LONGO PRAZO FIF RESPONSABILIDADE LIMITADA;2025-03-31;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;;;;;17649.000000;18313924.57;;2025-06-29;PJ;07.282.377/0001-20;ENERGISA SUL-SUDESTE - DISTRIBUIDOR;2026-07-06;S;DI1;DI de um dia;100.000000;1.550000;;S;N;
CLASSES - FIF;01.361.074/0001-16;TOP RENDA FIXA MIX CRÉD PRIV LONGO PRAZO FIF RESPONSABILIDADE LIMITADA;2025-03-31;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;;;;;11180.000000;11280220.71;;2025-06-29;PJ;97.837.181/0001-47;DURATEX S.A.;2028-03-30;S;DI1;DI de um dia;100.000000;1.705500;;S;N;
CLASSES - FIF;01.361.074/0001-16;TOP RENDA FIXA MIX CRÉD PRIV LONGO PRAZO FIF RESPONSABILIDADE LIMITADA;2025-03-31;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;;;;;9276.000000;9877678.04;;2025-06-29;PJ;28.042.871/0001-97;GESTORA DE INTE;2027-09-30;S;DI1;DI de um dia;100.000000;1.450000;;S;N;
CLASSES - FIF;01.361.074/0001-16;TOP RENDA FIXA MIX CRÉD PRIV LONGO PRAZO FIF RESPONSABILIDADE LIMITADA;2025-03-31;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;;;;;9.000000;9188041.39;;2025-06-29;PJ;02.328.280/0001-97;Elektro Eletricidade e Serviços S/A;2025-08-30;S;DI1;DI de um dia;100.000000;1.580000;;S;N;
CLASSES - FIF;01.361.074/0001-16;TOP RENDA FIXA MIX CRÉD PRIV LONGO PRAZO FIF RESPONSABILIDADE LIMITADA;2025-03-31;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;;;;;25365.000000;26210972.07;;2025-06-29;PJ;23.514.652/0001-40;UTE GNA II GERACAO DE ENERGIA S;2025-07-12;S;DI1;DI de um dia;100.000000;1.000000;;S;N;
CLASSES - FIF;01.361.074/0001-16;TOP RENDA FIXA MIX CRÉD PRIV LONGO PRAZO FIF RESPONSABILIDADE LIMITADA;2025-03-31;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;;;;;3.000000;23212017.22;;2025-06-29;PJ;01.417.222/0001-77;MRS LOGISTICA S.A.;2026-10-22;S;DI1;DI de um dia;100.000000;1.300000;;S;N;
CLASSES - FIF;01.361.074/0001-16;TOP RENDA FIXA MIX CRÉD PRIV LONGO PRAZO FIF RESPONSABILIDADE LIMITADA;2025-03-31;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;;;;;8852.000000;9458399.96;;;PJ;08.467.115/0001-00;CIA ESTADUAL DE DISTRIBUIÇÃO DE ENE;2027-10-14;S;DI1;DI de um dia;100.000000;1.400000;;S;N;
CLASSES - FIF;01.361.074/0001-16;TOP RENDA FIXA MIX CRÉD PRIV LONGO PRAZO FIF RESPONSABILIDADE LIMITADA;2025-03-31;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;;;;;1430.000000;1480249.75;;2025-06-29;PJ;15.413.826/0001-50;EMP. ENERG. DE MATO GROSSO DO SUL;2026-07-11;S;DI1;DI de um dia;100.000000;1.550000;;S;N;
CLASSES - FIF;01.361.074/0001-16;TOP RENDA FIXA MIX CRÉD PRIV LONGO PRAZO FIF RESPONSABILIDADE LIMITADA;2025-03-31;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;;;;;5117.000000;5116999.81;;2025-06-29;PJ;27.317.702/0001-50;SPIC BRASIL ENERGIA PARTICIPACOES;2026-03-30;S;DI1;DI de um dia;100.000000;2.200000;;S;N;
CLASSES - FIF;01.361.074/0001-16;TOP RENDA FIXA MIX CRÉD PRIV LONGO PRAZO FIF RESPONSABILIDADE LIMITADA;2025-03-31;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;;;;;7727.000000;8105739.57;;2025-06-29;PJ;90.852.914/0001-73;MASTER SISTEMAS AUTOMOTIVOS LTDA;2031-10-23;S;DI1;DI de um dia;100.000000;1.160000;;S;N;
CLASSES - FIF;01.361.074/0001-16;TOP RENDA FIXA MIX CRÉD PRIV LONGO PRAZO FIF RESPONSABILIDADE LIMITADA;2025-03-31;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;;;;;17669.000000;6072501.09;;2025-06-29;PJ;44.292.862/0001-00;EQUATORIAL PARTICIPACOES E INVESTIM;2026-01-10;S;DI1;DI de um dia;100.000000;0.650000;;S;N;
CLASSES - FIF;01.361.074/0001-16;TOP RENDA FIXA MIX CRÉD PRIV LONGO PRAZO FIF RESPONSABILIDADE LIMITADA;2025-03-31;Títulos ligados ao agronegócio;CRA;N;Para negociação;;;;;26331.000000;6003674.90;;2025-06-29;PJ;25.005.683/0001-09;VERT COMPANHIA SECURITIZADORA;2026-04-30;S;OUT;OUTROS;100.000000;2.500000;;S;N;
CLASSES - FIF;01.361.074/0001-16;TOP RENDA FIXA MIX CRÉD PRIV LONGO PRAZO FIF RESPONSABILIDADE LIMITADA;2025-03-31;Títulos ligados ao agronegócio;CRA;N;Para negociação;;;;;913.000000;536267.18;;2025-06-29;PJ;02.773.542/0001-22;OPEA SECURITIZADORA S.A.;2026-11-18;S;OUT;OUTROS;100.000000;6.500000;;S;N;
CLASSES - FIF;01.361.074/0001-16;TOP RENDA FIXA MIX CRÉD PRIV LONGO PRAZO FIF RESPONSABILIDADE LIMITADA;2025-03-31;Títulos ligados ao agronegócio;CRA;N;Para negociação;;;;;11672.000000;11549482.80;;2025-06-29;PJ;10.753.164/0001-43;ECO SECURITIZADORA D C AGRONEGOCIO;2031-06-16;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;6.828600;;S;N;
CLASSES - FIF;01.361.074/0001-16;TOP RENDA FIXA MIX CRÉD PRIV LONGO PRAZO FIF RESPONSABILIDADE LIMITADA;2025-03-31;Títulos ligados ao agronegócio;CRA;N;Para negociação;;;;;24286.000000;25577432.00;;2025-06-29;PJ;08.769.451/0001-08;VIRGO COMPANHIA DE SECURITIZAÇÃO;2032-11-24;S;OUT;OUTROS;100.000000;1.100000;;S;N;
CLASSES - FIF;01.361.074/0001-16;TOP RENDA FIXA MIX CRÉD PRIV LONGO PRAZO FIF RESPONSABILIDADE LIMITADA;2025-03-31;Títulos ligados ao agronegócio;CRA;N;Para negociação;;;;;2800.000000;1489502.54;;2025-06-29;PJ;10.753.164/0001-43;ECO SECURITIZADORA D C AGRONEGOCIO;2027-12-15;S;OUT;OUTROS;100.000000;2.950000;;S;N;
CLASSES - FIF;01.361.074/0001-16;TOP RENDA FIXA MIX CRÉD PRIV LONGO PRAZO FIF RESPONSABILIDADE LIMITADA;2025-03-31;Títulos ligados ao agronegócio;CRA;N;Para negociação;;;;;1193.000000;763815.73;;2025-06-29;PJ;10.753.164/0001-43;ECO SECURITIZADORA D C AGRONEGOCIO;2027-10-15;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;7.302300;;S;N;
CLASSES - FIF;01.361.074/0001-16;TOP RENDA FIXA MIX CRÉD PRIV LONGO PRAZO FIF RESPONSABILIDADE LIMITADA;2025-03-31;Títulos ligados ao agronegócio;CRA;N;Para negociação;;;;;5066.000000;3339017.46;;2025-06-29;PJ;10.753.164/0001-43;ECO SECURITIZADORA D C AGRONEGOCIO;2027-08-18;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;6.196800;;S;N;
CLASSES - FIF;01.361.074/0001-16;TOP RENDA FIXA MIX CRÉD PRIV LONGO PRAZO FIF RESPONSABILIDADE LIMITADA;2025-03-31;Títulos ligados ao agronegócio;CRA;N;Para negociação;;;;;5058.000000;5284378.55;;2025-06-29;PJ;10.753.164/0001-43;ECO SECURITIZADORA D C AGRONEGOCIO;2029-06-15;S;OUT;OUTROS;104.000000;0.000000;;S;N;
CLASSES - FIF;01.591.605/0001-67;SANTANDER INSTITUCIONAL RENDA FIXA REF DI - FIF RESP LIMITADA;2025-03-31;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;;;;;2057.000000;2147687.57;;;PJ;15.139.629/0001-94;COELBA;2027-06-20;S;DI1;DI de um dia;100.000000;1.413421;;S;N;
CLASSES - FIF;01.591.605/0001-67;SANTANDER INSTITUCIONAL RENDA FIXA REF DI - FIF RESP LIMITADA;2025-03-31;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;;;;;6736.000000;3396406.52;;;PJ;04.370.282/0001-70;COPEL GERAÇÃO;2025-09-10;S;DI1;DI de um dia;100.000000;1.334415;;S;N;
CLASSES - FIF;01.597.187/0001-15;SPECIAL RENDA FIXA REFERENCIADO DI FUNDO DE INVESTIMENTO FINANCEIRO RESPONSABILIDADE LIMITADA;2025-03-31;Debêntures;Debênture simples;N;Para negociação;;;;;254232.000000;262014557.07;;2025-04-30;PJ;13.382.604/0001-91;PEQUENA CENTRAL HIDRELETRICA SL S/A;2029-01-17;S;DI1;DI de um dia;100.000000;1.400000;;S;N;
CLASSES - FIF;01.597.187/0001-15;SPECIAL RENDA FIXA REFERENCIADO DI FUNDO DE INVESTIMENTO FINANCEIRO RESPONSABILIDADE LIMITADA;2025-03-31;Debêntures;Debênture simples;N;Para negociação;;;;;26608.000000;26667365.69;;2025-04-30;PJ;54.880.764/0001-48;TPC TRANSMISSORA PARAISO DO CAFE SA;2028-03-15;S;DI1;DI de um dia;100.000000;0.700000;;S;N;
CLASSES - FIF;01.597.187/0001-15;SPECIAL RENDA FIXA REFERENCIADO DI FUNDO DE INVESTIMENTO FINANCEIRO RESPONSABILIDADE LIMITADA;2025-03-31;Debêntures;Debênture simples;N;Para negociação;;;;;60381.000000;60481585.98;;2025-04-30;PJ;03.467.321/0001-99;ENERGISA MATO GROSSO DISTRIBUIDORA;2030-03-25;S;DI1;DI de um dia;100.000000;0.750000;;S;N;
CLASSES - FIF;01.597.187/0001-15;SPECIAL RENDA FIXA REFERENCIADO DI FUNDO DE INVESTIMENTO FINANCEIRO RESPONSABILIDADE LIMITADA;2025-03-31;Debêntures;Debênture simples;N;Para negociação;;;;;106434.000000;106671467.24;;2025-04-30;PJ;49.786.044/0001-88;TECP TRANSMISSORA DE ENERGIA CENTRA;2028-03-15;S;DI1;DI de um dia;100.000000;0.700000;;S;N;
CLASSES - FIF;01.597.187/0001-15;SPECIAL RENDA FIXA REFERENCIADO DI FUNDO DE INVESTIMENTO FINANCEIRO RESPONSABILIDADE LIMITADA;2025-03-31;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;;;;;116148.000000;121875076.04;;2025-04-30;PJ;15.139.629/0001-94;CIA ELETRICIDADE ESTADO BAHIA;2029-06-20;S;DI1;DI de um dia;100.000000;1.540000;;S;N;
CLASSES - FIF;01.597.187/0001-15;SPECIAL RENDA FIXA REFERENCIADO DI FUNDO DE INVESTIMENTO FINANCEIRO RESPONSABILIDADE LIMITADA;2025-03-31;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;;;;;265667.000000;91304722.84;;2025-04-30;PJ;44.292.862/0001-00;EQUATORIAL PARTICIPACOES E INVESTIM;2026-01-10;S;DI1;DI de um dia;100.000000;0.650000;;S;N;
CLASSES - FIF;01.597.187/0001-15;SPECIAL RENDA FIXA REFERENCIADO DI FUNDO DE INVESTIMENTO FINANCEIRO RESPONSABILIDADE LIMITADA;2025-03-31;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;;;;;91279.000000;97532002.90;;;PJ;08.467.115/0001-00;CIA ESTADUAL DE DISTRIBUIÇÃO DE ENE;2027-10-14;S;DI1;DI de um dia;100.000000;1.400000;;S;N;
CLASSES - FIF;01.597.187/0001-15;SPECIAL RENDA FIXA REFERENCIADO DI FUNDO DE INVESTIMENTO FINANCEIRO RESPONSABILIDADE LIMITADA;2025-03-31;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;;;;;16.000000;123797425.18;;2025-04-30;PJ;01.417.222/0001-77;MRS LOGISTICA S.A.;2026-10-22;S;DI1;DI de um dia;100.000000;1.300000;;S;N;
CLASSES - FIF;01.597.187/0001-15;SPECIAL RENDA FIXA REFERENCIADO DI FUNDO DE INVESTIMENTO FINANCEIRO RESPONSABILIDADE LIMITADA;2025-03-31;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;;;;;30000.000000;36928139.51;;2025-04-30;PJ;28.195.667/0001-06;BANCO ABC BRASIL S.A.;2025-08-14;S;DI1;DI de um dia;100.000000;1.800000;;S;N;
CLASSES - FIF;01.597.187/0001-15;SPECIAL RENDA FIXA REFERENCIADO DI FUNDO DE INVESTIMENTO FINANCEIRO RESPONSABILIDADE LIMITADA;2025-03-31;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;;;;;45595.000000;47613177.69;;2025-04-30;PJ;10.835.932/0001-08;COMPANHIA ENERGETICA DE PERNAMBUCO;2027-06-20;S;DI1;DI de um dia;100.000000;1.390000;;S;N;
CLASSES - FIF;01.597.187/0001-15;SPECIAL RENDA FIXA REFERENCIADO DI FUNDO DE INVESTIMENTO FINANCEIRO RESPONSABILIDADE LIMITADA;2025-03-31;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;;;;;30.000000;113364877.56;;2025-04-30;PJ;02.328.280/0001-97;Elektro Eletricidade e Serviços S/A;2026-08-30;S;DI1;DI de um dia;100.000000;1.580000;;S;N;
CLASSES - FIF;01.597.187/0001-15;SPECIAL RENDA FIXA REFERENCIADO DI FUNDO DE INVESTIMENTO FINANCEIRO RESPONSABILIDADE LIMITADA;2025-03-31;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;;;;;29836.000000;30884427.62;;2025-04-30;PJ;15.413.826/0001-50;EMP. ENERG. DE MATO GROSSO DO SUL;2026-07-11;S;DI1;DI de um dia;100.000000;1.550000;;S;N;
CLASSES - FIF;01.597.187/0001-15;SPECIAL RENDA FIXA REFERENCIADO DI FUNDO DE INVESTIMENTO FINANCEIRO RESPONSABILIDADE LIMITADA;2025-03-31;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;;;;;23415.000000;24297158.13;;2025-04-30;PJ;19.527.639/0001-58;ENERGISA MINAS GERAIS DISTRIBUIDORA;2026-07-06;S;DI1;DI de um dia;100.000000;1.550000;;S;N;
CLASSES - FIF;01.597.187/0001-15;SPECIAL RENDA FIXA REFERENCIADO DI FUNDO DE INVESTIMENTO FINANCEIRO RESPONSABILIDADE LIMITADA;2025-03-31;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;;;;;80066.000000;82845569.37;;2025-04-30;PJ;28.195.667/0001-06;BANCO ABC BRASIL S.A.;2026-12-20;S;DI1;DI de um dia;100.000000;0.750000;;S;N;
CLASSES - FIF;01.597.187/0001-15;SPECIAL RENDA FIXA REFERENCIADO DI FUNDO DE INVESTIMENTO FINANCEIRO RESPONSABILIDADE LIMITADA;2025-03-31;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;;;;;90484.000000;94933448.77;;2025-04-30;PJ;10.835.932/0001-08;COMPANHIA ENERGETICA DE PERNAMBUCO;2029-06-20;S;DI1;DI de um dia;100.000000;1.540000;;S;N;
CLASSES - FIF;01.597.187/0001-15;SPECIAL RENDA FIXA REFERENCIADO DI FUNDO DE INVESTIMENTO FINANCEIRO RESPONSABILIDADE LIMITADA;2025-03-31;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;;;;;62537.000000;65310556.93;;2025-04-30;PJ;15.139.629/0001-94;CIA ELETRICIDADE ESTADO BAHIA;2027-06-20;S;DI1;DI de um dia;100.000000;1.390000;;S;N;
CLASSES - FIF;01.597.187/0001-15;SPECIAL RENDA FIXA REFERENCIADO DI FUNDO DE INVESTIMENTO FINANCEIRO RESPONSABILIDADE LIMITADA;2025-03-31;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;;;;;141337.000000;145460472.47;;2025-04-30;PJ;29.198.324/0001-68;ABC BRASIL COME;2026-07-22;S;DI1;DI de um dia;100.000000;1.100000;;S;N;
CLASSES - FIF;01.597.187/0001-15;SPECIAL RENDA FIXA REFERENCIADO DI FUNDO DE INVESTIMENTO FINANCEIRO RESPONSABILIDADE LIMITADA;2025-03-31;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;;;;;69205.000000;71812292.49;;2025-04-30;PJ;07.282.377/0001-20;ENERGISA SUL-SUDESTE - DISTRIBUIDOR;2026-07-06;S;DI1;DI de um dia;100.000000;1.550000;;S;N;
CLASSES - FIF;01.597.187/0001-15;SPECIAL RENDA FIXA REFERENCIADO DI FUNDO DE INVESTIMENTO FINANCEIRO RESPONSABILIDADE LIMITADA;2025-03-31;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;;;;;25.000000;25522337.18;;2025-04-30;PJ;02.328.280/0001-97;Elektro Eletricidade e Serviços S/A;2025-08-30;S;DI1;DI de um dia;100.000000;1.580000;;S;N;
CLASSES - FIF;01.597.187/0001-15;SPECIAL RENDA FIXA REFERENCIADO DI FUNDO DE INVESTIMENTO FINANCEIRO RESPONSABILIDADE LIMITADA;2025-03-31;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;;;;;56680.000000;57188095.71;;2025-04-30;PJ;97.837.181/0001-47;DURATEX S.A.;2028-03-30;S;DI1;DI de um dia;100.000000;1.705500;;S;N;
CLASSES - FIF;01.597.187/0001-15;SPECIAL RENDA FIXA REFERENCIADO DI FUNDO DE INVESTIMENTO FINANCEIRO RESPONSABILIDADE LIMITADA;2025-03-31;Títulos ligados ao agronegócio;CRA;N;Para negociação;;;;;60705.000000;63421945.38;;2025-04-30;PJ;10.753.164/0001-43;ECO SECURITIZADORA D C AGRONEGOCIO;2029-06-15;S;OUT;OUTROS;104.000000;0.000000;;S;N;
CLASSES - FIF;01.630.558/0001-13;SANTANDER RENDA FIXA REFERENCIADO DI - FIF RESP LIMITADA;2025-03-31;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;;;;;21178.000000;22111680.77;;;PJ;15.139.629/0001-94;COELBA;2027-06-20;S;DI1;DI de um dia;100.000000;1.413421;;S;N;
CLASSES - FIF;01.630.558/0001-13;SANTANDER RENDA FIXA REFERENCIADO DI - FIF RESP LIMITADA;2025-03-31;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;;;;;72999.000000;36807345.52;;;PJ;04.370.282/0001-70;COPEL GERAÇÃO;2025-09-10;S;DI1;DI de um dia;100.000000;1.334415;;S;N;
CLASSES - FIF;01.630.558/0001-13;SANTANDER RENDA FIXA REFERENCIADO DI - FIF RESP LIMITADA;2025-03-31;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;;;;;82967.000000;86423149.99;;;PJ;28.201.130/0001-01;ENERGISA TRANSM;2025-06-08;S;DI1;DI de um dia;100.000000;1.449999;;S;N;
CLASSES - FIF;01.630.558/0001-13;SANTANDER RENDA FIXA REFERENCIADO DI - FIF RESP LIMITADA;2025-03-31;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;;;;;59867.000000;62360875.05;;;PJ;28.201.130/0001-01;ENERGISA TRANSM;2025-06-08;S;DI1;DI de um dia;100.000000;1.314087;;S;N;
