TP_FUNDO_CLASSE;CNPJ_FUNDO_CLASSE;DENOM_SOCIAL;DT_COMPTC;TP_APLIC;TP_ATIVO;EMISSOR_LIGADO;TP_NEGOC;QT_VENDA_NEGOC;VL_VENDA_NEGOC;QT_AQUIS_NEGOC;VL_AQUIS_NEGOC;QT_POS_FINAL;VL_MERC_POS_FINAL;VL_CUSTO_POS_FINAL;DT_CONFID_APLIC;PF_PJ_EMISSOR;CPF_CNPJ_EMISSOR;EMISSOR;DT_VENC;TITULO_POSFX;CD_INDEXADOR_POSFX;DS_INDEXADOR_POSFX;PR_INDEXADOR_POSFX;PR_CUPOM_POSFX;PR_TAXA_PREFX;TITULO_CETIP;TITULO_GARANTIA;CNPJ_INSTITUICAO_FINANC_COOBR
CLASSES - FIF;01.361.074/0001-16;TOP RENDA FIXA MIX CRÉD PRIV LONGO PRAZO FIF RESPONSABILIDADE LIMITADA;2025-02-28;Títulos ligados ao agronegócio;CRA;N;Para negociação;;;;;1193.000000;760120.39;;2025-05-29;PJ;10.753.164/0001-43;ECO SECURITIZADORA D C AGRONEGOCIO;2027-10-15;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;7.302300;;S;N;
CLASSES - FIF;01.361.074/0001-16;TOP RENDA FIXA MIX CRÉD PRIV LONGO PRAZO FIF RESPONSABILIDADE LIMITADA;2025-02-28;Títulos ligados ao agronegócio;CRA;N;Para negociação;;;;;5058.000000;5212808.50;;2025-05-29;PJ;10.753.164/0001-43;ECO SECURITIZADORA D C AGRONEGOCIO;2029-06-15;S;OUT;OUTROS;104.000000;0.000000;;S;N;
CLASSES - FIF;01.361.074/0001-16;TOP RENDA FIXA MIX CRÉD PRIV LONGO PRAZO FIF RESPONSABILIDADE LIMITADA;2025-02-28;Títulos ligados ao agronegócio;CRA;N;Para negociação;;;;;11672.000000;11516525.04;;2025-05-29;PJ;10.753.164/0001-43;ECO SECURITIZADORA D C AGRONEGOCIO;2031-06-16;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;6.828600;;S;N;
CLASSES - FIF;01.361.074/0001-16;TOP RENDA FIXA MIX CRÉD PRIV LONGO PRAZO FIF RESPONSABILIDADE LIMITADA;2025-02-28;Títulos ligados ao agronegócio;CRA;N;Para negociação;;;;;24286.000000;25238769.67;;2025-05-29;PJ;08.769.451/0001-08;VIRGO COMPANHIA DE SECURITIZAÇÃO;2032-11-24;S;OUT;OUTROS;100.000000;1.100000;;S;N;
CLASSES - FIF;01.361.074/0001-16;TOP RENDA FIXA MIX CRÉD PRIV LONGO PRAZO FIF RESPONSABILIDADE LIMITADA;2025-02-28;Títulos ligados ao agronegócio;CRA;N;Para negociação;;;;;913.000000;489241.44;;2025-05-29;PJ;02.773.542/0001-22;OPEA SECURITIZADORA S.A.;2026-11-18;S;OUT;OUTROS;100.000000;6.500000;;S;N;
CLASSES - FIF;01.361.074/0001-16;TOP RENDA FIXA MIX CRÉD PRIV LONGO PRAZO FIF RESPONSABILIDADE LIMITADA;2025-02-28;Títulos ligados ao agronegócio;CRA;N;Para negociação;;;;;26331.000000;6322580.93;;2025-05-29;PJ;25.005.683/0001-09;VERT COMPANHIA SECURITIZADORA;2026-04-30;S;OUT;OUTROS;100.000000;2.500000;;S;N;
CLASSES - FIF;01.361.074/0001-16;TOP RENDA FIXA MIX CRÉD PRIV LONGO PRAZO FIF RESPONSABILIDADE LIMITADA;2025-02-28;Títulos ligados ao agronegócio;CRA;N;Para negociação;;;;;5066.000000;3434989.34;;2025-05-29;PJ;10.753.164/0001-43;ECO SECURITIZADORA D C AGRONEGOCIO;2027-08-18;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;6.196800;;S;N;
CLASSES - FIF;01.361.074/0001-16;TOP RENDA FIXA MIX CRÉD PRIV LONGO PRAZO FIF RESPONSABILIDADE LIMITADA;2025-02-28;Títulos ligados ao agronegócio;CRA;N;Para negociação;;;;;2800.000000;1472812.59;;2025-05-29;PJ;10.753.164/0001-43;ECO SECURITIZADORA D C AGRONEGOCIO;2027-12-15;S;OUT;OUTROS;100.000000;2.950000;;S;N;
CLASSES - FIF;01.597.187/0001-15;SPECIAL RENDA FIXA REFERENCIADO DI FUNDO DE INVESTIMENTO FINANCEIRO RESPONSABILIDADE LIMITADA;2025-02-28;Debêntures;Debênture simples;N;Para negociação;;;;;259683.000000;264843904.93;;2025-03-30;PJ;13.382.604/0001-91;PEQUENA CENTRAL HIDRELETRICA SL S/A;2029-01-17;S;DI1;DI de um dia;100.000000;1.400000;;S;N;
CLASSES - FIF;01.597.187/0001-15;SPECIAL RENDA FIXA REFERENCIADO DI FUNDO DE INVESTIMENTO FINANCEIRO RESPONSABILIDADE LIMITADA;2025-02-28;Debêntures;Debênture simples;N;Para negociação;;;;;126958.000000;127089580.30;;2025-03-30;PJ;03.307.926/0001-12;BRADO LOGISTICA SA;2029-02-25;S;DI1;DI de um dia;100.000000;0.700000;;S;N;
CLASSES - FIF;01.597.187/0001-15;SPECIAL RENDA FIXA REFERENCIADO DI FUNDO DE INVESTIMENTO FINANCEIRO RESPONSABILIDADE LIMITADA;2025-02-28;Debêntures;Debênture simples;N;Para negociação;;;;;17701.000000;17710379.33;;2025-03-30;PJ;28.201.130/0001-01;ENERGISA TRANSMISSAO DE ENERGIA S.A;2030-02-25;S;DI1;DI de um dia;100.000000;1.000000;;S;N;
CLASSES - FIF;01.597.187/0001-15;SPECIAL RENDA FIXA REFERENCIADO DI FUNDO DE INVESTIMENTO FINANCEIRO RESPONSABILIDADE LIMITADA;2025-02-28;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;;;;;30000.000000;36538827.00;;2025-03-30;PJ;28.195.667/0001-06;BANCO ABC BRASIL S.A.;2025-08-14;S;DI1;DI de um dia;100.000000;1.800000;;S;N;
CLASSES - FIF;01.597.187/0001-15;SPECIAL RENDA FIXA REFERENCIADO DI FUNDO DE INVESTIMENTO FINANCEIRO RESPONSABILIDADE LIMITADA;2025-02-28;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;;;;;69205.000000;71087352.98;;2025-03-30;PJ;07.282.377/0001-20;ENERGISA SUL-SUDESTE - DISTRIBUIDOR;2026-07-06;S;DI1;DI de um dia;100.000000;1.550000;;S;N;
CLASSES - FIF;01.597.187/0001-15;SPECIAL RENDA FIXA REFERENCIADO DI FUNDO DE INVESTIMENTO FINANCEIRO RESPONSABILIDADE LIMITADA;2025-02-28;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;;;;;45595.000000;47125022.04;;2025-03-30;PJ;10.835.932/0001-08;COMPANHIA ENERGETICA DE PERNAMBUCO;2027-06-20;S;DI1;DI de um dia;100.000000;1.390000;;S;N;
CLASSES - FIF;01.597.187/0001-15;SPECIAL RENDA FIXA REFERENCIADO DI FUNDO DE INVESTIMENTO FINANCEIRO RESPONSABILIDADE LIMITADA;2025-02-28;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;;;;;29836.000000;30572650.38;;2025-03-30;PJ;15.413.826/0001-50;EMP. ENERG. DE MATO GROSSO DO SUL;2026-07-11;S;DI1;DI de um dia;100.000000;1.550000;;S;N;
CLASSES - FIF;01.597.187/0001-15;SPECIAL RENDA FIXA REFERENCIADO DI FUNDO DE INVESTIMENTO FINANCEIRO RESPONSABILIDADE LIMITADA;2025-02-28;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;;;;;23415.000000;24051880.22;;2025-03-30;PJ;19.527.639/0001-58;ENERGISA MINAS GERAIS DISTRIBUIDORA;2026-07-06;S;DI1;DI de um dia;100.000000;1.550000;;S;N;
CLASSES - FIF;01.597.187/0001-15;SPECIAL RENDA FIXA REFERENCIADO DI FUNDO DE INVESTIMENTO FINANCEIRO RESPONSABILIDADE LIMITADA;2025-02-28;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;;;;;30.000000;112174783.07;;2025-03-30;PJ;02.328.280/0001-97;Elektro Eletricidade e Serviços S/A;2026-08-30;S;DI1;DI de um dia;100.000000;1.580000;;S;N;
CLASSES - FIF;01.597.187/0001-15;SPECIAL RENDA FIXA REFERENCIADO DI FUNDO DE INVESTIMENTO FINANCEIRO RESPONSABILIDADE LIMITADA;2025-02-28;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;;;;;116148.000000;120610877.54;;2025-03-30;PJ;15.139.629/0001-94;CIA ELETRICIDADE ESTADO BAHIA;2029-06-20;S;DI1;DI de um dia;100.000000;1.540000;;S;N;
CLASSES - FIF;01.597.187/0001-15;SPECIAL RENDA FIXA REFERENCIADO DI FUNDO DE INVESTIMENTO FINANCEIRO RESPONSABILIDADE LIMITADA;2025-02-28;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;;;;;265667.000000;160870985.64;;2025-03-30;PJ;44.292.862/0001-00;EQUATORIAL PARTICIPACOES E INVESTIM;2026-01-10;S;DI1;DI de um dia;100.000000;0.650000;;S;N;
CLASSES - FIF;01.597.187/0001-15;SPECIAL RENDA FIXA REFERENCIADO DI FUNDO DE INVESTIMENTO FINANCEIRO RESPONSABILIDADE LIMITADA;2025-02-28;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;;;;;80066.000000;82011185.16;;2025-03-30;PJ;28.195.667/0001-06;BANCO ABC BRASIL S.A.;2026-12-20;S;DI1;DI de um dia;100.000000;0.750000;;S;N;
CLASSES - FIF;01.597.187/0001-15;SPECIAL RENDA FIXA REFERENCIADO DI FUNDO DE INVESTIMENTO FINANCEIRO RESPONSABILIDADE LIMITADA;2025-02-28;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;;;;;62537.000000;64641171.02;;2025-03-30;PJ;15.139.629/0001-94;CIA ELETRICIDADE ESTADO BAHIA;2027-06-20;S;DI1;DI de um dia;100.000000;1.390000;;S;N;
CLASSES - FIF;01.597.187/0001-15;SPECIAL RENDA FIXA REFERENCIADO DI FUNDO DE INVESTIMENTO FINANCEIRO RESPONSABILIDADE LIMITADA;2025-02-28;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;;;;;90484.000000;93948426.20;;2025-03-30;PJ;10.835.932/0001-08;COMPANHIA ENERGETICA DE PERNAMBUCO;2029-06-20;S;DI1;DI de um dia;100.000000;1.540000;;S;N;
CLASSES - FIF;01.597.187/0001-15;SPECIAL RENDA FIXA REFERENCIADO DI FUNDO DE INVESTIMENTO FINANCEIRO RESPONSABILIDADE LIMITADA;2025-02-28;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;;;;;25.000000;25254417.73;;2025-03-30;PJ;02.328.280/0001-97;Elektro Eletricidade e Serviços S/A;2025-08-30;S;DI1;DI de um dia;100.000000;1.580000;;S;N;
CLASSES - FIF;01.597.187/0001-15;SPECIAL RENDA FIXA REFERENCIADO DI FUNDO DE INVESTIMENTO FINANCEIRO RESPONSABILIDADE LIMITADA;2025-02-28;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;;;;;141337.000000;143995292.70;;2025-03-30;PJ;29.198.324/0001-68;ABC BRASIL COME;2026-07-22;S;DI1;DI de um dia;100.000000;1.100000;;S;N;
CLASSES - FIF;01.597.187/0001-15;SPECIAL RENDA FIXA REFERENCIADO DI FUNDO DE INVESTIMENTO FINANCEIRO RESPONSABILIDADE LIMITADA;2025-02-28;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;;;;;16.000000;122534749.59;;2025-03-30;PJ;01.417.222/0001-77;MRS LOGISTICA S.A.;2026-10-22;S;DI1;DI de um dia;100.000000;1.300000;;S;N;
CLASSES - FIF;01.597.187/0001-15;SPECIAL RENDA FIXA REFERENCIADO DI FUNDO DE INVESTIMENTO FINANCEIRO RESPONSABILIDADE LIMITADA;2025-02-28;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;;;;;91279.000000;96531078.05;;;PJ;08.467.115/0001-00;CIA ESTADUAL DE DISTRIBUIÇÃO DE ENE;2027-10-14;S;DI1;DI de um dia;100.000000;1.400000;;S;N;
CLASSES - FIF;01.597.187/0001-15;SPECIAL RENDA FIXA REFERENCIADO DI FUNDO DE INVESTIMENTO FINANCEIRO RESPONSABILIDADE LIMITADA;2025-02-28;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;;;;;56680.000000;60329448.59;;2025-03-30;PJ;97.837.181/0001-47;DURATEX S.A.;2028-03-30;S;DI1;DI de um dia;100.000000;1.705500;;S;N;
CLASSES - FIF;01.597.187/0001-15;SPECIAL RENDA FIXA REFERENCIADO DI FUNDO DE INVESTIMENTO FINANCEIRO RESPONSABILIDADE LIMITADA;2025-02-28;Títulos ligados ao agronegócio;CRA;N;Para negociação;;;;;60705.000000;62562977.48;;2025-03-30;PJ;10.753.164/0001-43;ECO SECURITIZADORA D C AGRONEGOCIO;2029-06-15;S;OUT;OUTROS;104.000000;0.000000;;S;N;
CLASSES - FIF;03.364.021/0001-84;ITAÚ FLEXPREV FSA/TM FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIV RESP LIMITADA;2025-02-28;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;;;;;61.000000;62659.18;;2025-05-29;PJ;19.527.639/0001-58;ENERGISA MINAS GERAIS DISTRIBUIDORA;2026-07-06;S;DI1;DI de um dia;100.000000;1.550000;;S;N;
CLASSES - FIF;03.364.021/0001-84;ITAÚ FLEXPREV FSA/TM FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIV RESP LIMITADA;2025-02-28;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;;;;;122.000000;125012.18;;2025-05-29;PJ;15.413.826/0001-50;EMP. ENERG. DE MATO GROSSO DO SUL;2026-07-11;S;DI1;DI de um dia;100.000000;1.550000;;S;N;
CLASSES - FIF;03.364.021/0001-84;ITAÚ FLEXPREV FSA/TM FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIV RESP LIMITADA;2025-02-28;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;;;;;92.000000;94502.37;;2025-05-29;PJ;07.282.377/0001-20;ENERGISA SUL-SUDESTE - DISTRIBUIDOR;2026-07-06;S;DI1;DI de um dia;100.000000;1.550000;;S;N;
CLASSES - FIF;03.399.411/0001-90;BRADESCO FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA REFERENCIADA DI PREMIUM - RESP LIMITADA;2025-02-28;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;;;;;19986.000000;20339762.03;;2025-05-29;PJ;33.000.167/0001-01;PETROLEO BRASIL;2030-02-25;S;DI1;DI de um dia;100.000000;1.654398;;S;N;
CLASSES - FIF;03.399.411/0001-90;BRADESCO FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA REFERENCIADA DI PREMIUM - RESP LIMITADA;2025-02-28;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;;;;;2.000000;15293347.63;;2025-05-29;PJ;01.417.222/0001-77;MRS LOGÍSTICA;2026-10-22;S;DI1;DI de um dia;100.000000;1.300000;;S;N;
CLASSES - FIF;03.399.411/0001-90;BRADESCO FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA REFERENCIADA DI PREMIUM - RESP LIMITADA;2025-02-28;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;;;;;20053.000000;21233483.47;;2025-05-29;PJ;04.370.282/0001-70;COPEL GERACAO E;2025-09-10;S;DI1;DI de um dia;100.000000;1.336207;;S;N;
CLASSES - FIF;03.399.411/0001-90;BRADESCO FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA REFERENCIADA DI PREMIUM - RESP LIMITADA;2025-02-28;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;;;;;3714.000000;3827385.44;;2025-05-29;PJ;00.864.214/0001-06;ENERGISA SA;2025-06-08;S;DI1;DI de um dia;100.000000;1.451921;;S;N;
CLASSES - FIF;03.618.274/0001-37;NASHIRA PREVIDENCIÁRIO FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO RESP LIMITADA;2025-02-28;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;;;;;400.000000;409875.99;;2025-05-29;PJ;15.413.826/0001-50;EMP. ENERG. DE MATO GROSSO DO SUL;2026-07-11;S;DI1;DI de um dia;100.000000;1.550000;;S;N;
CLASSES - FIF;03.618.274/0001-37;NASHIRA PREVIDENCIÁRIO FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO RESP LIMITADA;2025-02-28;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;;;;;300.000000;308159.90;;2025-05-29;PJ;07.282.377/0001-20;ENERGISA SUL-SUDESTE - DISTRIBUIDOR;2026-07-06;S;DI1;DI de um dia;100.000000;1.550000;;S;N;
