TP_FUNDO_CLASSE;CNPJ_FUNDO_CLASSE;DENOM_SOCIAL;DT_COMPTC;VL_PATRIM_LIQ
CLASSES - FIF;56.432.533/0001-05;QUANTIQUE AXION FUNDO DE INVESTIMENTO MULTIMERCADO;2024-11-30;4137521.70
CLASSES - FIF;56.443.123/0001-51;SAFRA NOVO NORDISK FIF CLASSE DE INVESTIMENTO EM AÇÕES RESPONSABILIDADE LIMITADA;2024-11-30;4207059.90
CLASSES - FIF;56.479.808/0001-58;CIBRIUS IMOB CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO - RESP LIMITADA;2024-11-30;53935380.46
CLASSES - FIF;56.504.692/0001-60;FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA INCENTIVADO DE INVESTIMENTO EM INFRA FV;2024-11-30;92343983.08
CLASSES - FIF;56.525.734/0001-49;AJB FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2024-11-30;79096514.90
CLASSES - FIF;56.544.536/0001-22;UNIVERSO FIF - FUNDO INCENTIVADO EM INVESTIMENTO EM DEBÊNTURES DE INFRA RF CRED PRIV RESP LIMITADA;2024-11-30;94916898.79
CLASSES - FIF;56.544.725/0001-03;CANEVA FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEBÊNTURES DE INFRA RF CRED PRIV RESP LIMITADA;2024-11-30;19859580.11
CLASSES - FIF;56.545.142/0001-99;MARTE FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-11-30;10164440.00
CLASSES - FIF;56.607.095/0001-60;OMEGA VII 3 FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO RESPONSABILIDADE LIMITADA;2024-11-30;108210303.31
CLASSES - FIF;56.608.307/0001-24;GERDAU PREV FIF RENDA FIXA CRÉDITO PRIVADO 6 LONGO PRAZO DE RESPONSABILIDADE LIMITADA;2024-11-30;77580366.95
CLASSES - FIF;56.615.977/0001-78;V8 MOPAR CLASSE DE INVESTIMENTO RENDA FIXA CRÉDITO PRIVADO - RESP LIMITADA;2024-11-30;404605703.15
CLASSES - FIF;56.617.436/0001-89;GAP MAHALO FUNDO DE INVESTIMENTO MULTIMERCADO;2024-11-30;12954735.13
CLASSES - FIF;56.658.377/0001-97;LGCY FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;2024-11-30;237480131.18
CLASSES - FIF;56.658.694/0001-03;OMEGA VII 2 FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES RESPONSABILIDADE LIMITADA;2024-11-30;5737119.01
CLASSES - FIF;56.659.299/0001-45;JGP CORPORATE III FI FINANCEIRO RENDA FIXA CRÉDITO PRIVADO - RESPONSABILIDADE LIMITADA;2024-11-30;11715942.22
CLASSES - FIF;56.659.416/0001-70;G5 CIUDAD VIEJA FUNDO DE  INVESTIMENTO FINANCEIRO RENDA FIXA INCENTIVADO DE INVESTIMENTO EM  INFRA;2024-11-30;27022211.86
CLASSES - FIF;56.661.547/0001-92;GAP MAHALO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;2024-11-30;12961298.46
CLASSES - FIF;56.661.673/0001-47;TM CASH FUNDO DE INVESTIMENTO MULTIMERCADO;2024-11-30;161988104.20
CLASSES - FIF;56.661.922/0001-02;KAMAYURA FUNDO DE INVESTIMENTO MULTIMERCADO;2024-11-30;116990158.60
CLASSES - FIF;56.690.945/0001-37;VG FI FINANCEIRO INCENTIVADO EM INFRAESTRUTURA RENDA FIXA CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;2024-11-30;8438638.95
CLASSES - FIF;56.704.051/0001-59;ITAÚ VÉRTICE OMNI FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO RESPONSABILIDADE LIMITADA;2024-11-30;47922880.00
CLASSES - FIF;56.705.255/0001-04;TB BRASLIGHT FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2024-11-30;37063500.87
CLASSES - FIF;56.706.457/0001-70;SOCJOV IV DEBENTURES INCENTIVADAS FUNDO INCENTIVADO DE INVESTIMENTO EM INFRA RF CP - RESP LIMIT;2024-11-30;106081796.05
CLASSES - FIF;56.706.741/0001-47;CLASSE I DAYCOVAL ARBITRAGEM JUROS FIF CRÉD PRIV RESPONSABILIDADE LIMITA;2024-11-30;20161829.04
CLASSES - FIF;56.706.789/0001-55;SAFRA EXTRA BANCOS MAX FIF CLASSE DE INVESTIMENTO EM COTAS RENDA FIXA CRÉDITO PRIVADO RESP LIMITADA;2024-11-30;42551474.45
CLASSES - FIF;56.706.816/0001-90;SAFRA EXTRA BANCOS PROFIT FIF CIC RENDA FIXA CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;2024-11-30;44371826.20
CLASSES - FIF;56.707.981/0001-66;PWM LEON FUNDO DE INVESTIMENTO FINANCEIRO  RENDA FIXA INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA;2024-11-30;22955263.81
CLASSES - FIF;56.726.092/0001-46;VIVIAN KINEA FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEB DE INFRA RF CRED PRIV RESP LIMITADA;2024-11-30;11863965.55
CLASSES - FIF;56.729.944/0001-59;AIMORE FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO MULTIMERCADO CP IE RESP LIMITADA;2024-11-30;312600207.66
CLASSES - FIF;56.747.004/0001-92;SHELF 120 FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE  INVESTIMENTO EM AÇÕES;2024-11-30;21032.93
CLASSES - FIF;56.778.085/0001-98;ANGEL KINEA FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEB DE INFRA RENDA FIXA CRED PRIV RESP LIMITADA;2024-11-30;19779258.70
CLASSES - FIF;56.778.531/0001-64;BANRISUL NTN-B 2026 FUNDO DE INVESTIMENTO FINANCEIRO EM RENDA FIXA RESPONSABILIDADE LIMITADA;2024-11-30;214407640.63
CLASSES - FIF;56.781.309/0001-10;ONIX 5 FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;2024-11-30;4869454.94
CLASSES - FIF;56.797.565/0001-04;TREVISO 95 FUNDO DE INVESTIMENTO MULTIMERCADO;2024-11-30;25140758.30
CLASSES - FIF;56.824.090/0001-90;BRADESCO FUNDO DE INVESTIMENTO FINANCEIRO RF CRED PRIV RATTLESNAKE - RESP LIMITADA;2024-11-30;1043432216.97
CLASSES - FIF;56.824.213/0001-92;EULE FUNDO DE INVESTIMENTO RENDA FIXA CRÉDITO PRIVADO;2024-11-30;0.00
CLASSES - FIF;56.828.600/0001-05;ITAÚ KOMODO FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO RESPONSABILIDADE LIMITADA;2024-11-30;6759954.56
CLASSES - FIF;56.844.601/0001-35;G5 GUARANTÃ III FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2024-11-30;10571052.96
CLASSES - FIF;56.844.612/0001-15;PROGENIES FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2024-11-30;105985215.31
CLASSES - FIF;56.848.758/0001-39;KXW DEBÊNTURES INCENTIVADAS FUNDO INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA;2024-11-30;19887281.01
CLASSES - FIF;56.862.671/0001-16;BLUE OAK KINEA FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEB DE INFRA RF CRED PRIV RESP LIMITADA;2024-11-30;19596925.86
CLASSES - FIF;56.876.275/0001-48;XP CASH M1 FUNDO DE INVESTIMENTO EM RENDA FIXA SIMPLES RESPONSABILIDADE LIMITADA;2024-11-30;64687357.03
CLASSES - FIF;56.879.657/0001-25;G5 BARDAUNI FIF RENDA FIXA INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA;2024-11-30;37873069.13
CLASSES - FIF;56.886.239/0001-65;NELFO FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEB DE INFRA RF CRED PRIV RESP LIMITADA;2024-11-30;19976036.17
CLASSES - FIF;56.886.582/0001-00;BANDEIRANTES III FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;2024-11-30;59359135.37
CLASSES - FIF;56.886.777/0001-50;BANDEIRANTES II FUNDO INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA RF CRED PRIV RESP LIMITADA;2024-11-30;40604133.26
CLASSES - FIF;56.903.183/0001-00;XPCE INFRA INCENTIVADO FUNDO DE INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA CRÉDITO PRIVADO;2024-11-30;820697679.54
CLASSES - FIF;56.905.583/0001-54;OBLAST FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2024-11-30;25551225.20
CLASSES - FIF;56.906.682/0001-50;DODORADO 2 FIF MULTIMERCADO CRÉDITO PRIVADO INVEST NO EXTERIOR RESPONSABILIDADE LIMITADA;2024-11-30;2779914.00
CLASSES - FIF;56.912.295/0001-27;BRAIN DI FUNDO DE INVESTIMENTO FINANCEIRO MULT CRÉDITO PRIVADO;2024-11-30;46051473.86
CLASSES - FIF;56.912.856/0001-98;ITAU LEGEND INFRA FI INC FINANCEIRO EM INFRAESTRUTURA RENDA FIXA CRED PRIV LONGO PRAZO RESP LIMITADA;2024-11-30;12856330.92
CLASSES - FIF;56.914.505/0001-16;INTRA M FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-11-30;62221201.31
CLASSES - FIF;56.914.660/0001-32;INTRA 7 FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-11-30;107659251.81
CLASSES - FIF;56.915.474/0001-18;ALABASTER FUNDO DE INVESTIMENTO FINANCEIRO MULTIESTRATÉGIA RESP ILIMITADA CRED PREV;2024-11-30;699406.50
CLASSES - FIF;56.915.560/0001-20;ITAÚ CRÉDITO BANCÁRIO RENDA FIXA CRÉDITO PRIVADO FIF RESP LIMITADA;2024-11-30;8819518025.90
CLASSES - FIF;56.915.716/0001-73;G5 POCITOS FUNDO DE INVESTIMENTO FINANCEIRO MULT CRÉDITO PRIVADO;2024-11-30;27062423.41
CLASSES - FIF;56.916.550/0001-00;VIDA JOVEM FUNDO DE INVESTIMENTO FINANCEIRO CRÉDITO PRIVADO - RESPONSABILIDADE LIMITADA;2024-11-30;510362.70
CLASSES - FIF;56.916.553/0001-43;SPI FUNDO DE INVESTIMENTO MULTIMERCADO;2024-11-30;64566897.67
CLASSES - FIF;56.926.467/0001-11;FUSHIMI INARI 2 FUNDO DE INVESTIMENTO EM AÇÕES;2024-11-30;9161749.94
CLASSES - FIF;56.926.582/0001-96;EAGLE OPPORTUNITIES STRUCTURED CREDIT FUNDO DE INVESTIMENTO MULTIMERCADO;2024-11-30;84500593.12
CLASSES - FIF;56.934.311/0001-82;DASI LEGACY 2 CDI FUNDO INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA;2024-11-30;268018718.99
CLASSES - FIF;56.934.544/0001-85;PACUIBA FUNDO DE INVESTIMENTO MULTIMERCADO;2024-11-30;272566.02
CLASSES - FIF;56.934.584/0001-27;TANGUÁ FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2024-11-30;10210157.96
CLASSES - FIF;56.934.790/0001-37;REACH FUNDO DE INVESTIMENTO RENDA FIXA;2024-11-30;63185183.57
CLASSES - FIF;56.935.104/0001-42;CRIOS FUNDO INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA;2024-11-30;14643162.19
CLASSES - FIF;56.936.565/0001-30;ZENO GLOBAL DÓLAR ADVISORY II FUNDO DE INVESTIMENTO EM COTAS DE AÇÕES RESPONSABILIDADE LIMITADA;2024-11-30;1854471.43
CLASSES - FIF;56.942.408/0001-37;GAIVOTA KINEA FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEB DE INFRA RF CRED PRIV RESP LIMITADA;2024-11-30;38674876.10
CLASSES - FIF;56.944.017/0001-51;SAFRA SOBERANO MAX FIF CLASSE DE INVESTIMENTO EM COTAS RENDA FIXA SIMPLES RESPONSABILIDADE LIMITADA;2024-11-30;556319900.21
CLASSES - FIF;56.944.681/0001-09;A1 II FIF DA CLASSE DE INVESTIMENTO EM COTAS RENDA FIXA LONGO PRAZO RESPONSABILIDADE LIMITADA;2024-11-30;13064767.39
CLASSES - FIF;56.947.022/0001-18;FUNDO DE INVESTIMENTO EM COTAS DE FIF MULT CRED PRIV CRISTO REI;2024-11-30;53410441.56
CLASSES - FIF;56.947.713/0001-11;FUNDO DE INVESTIMENTO FINANCEIRO DE RF CAPEMISA SEGURADORA TÍTULOS PÚBLICOS - RESP LIMITADA;2024-11-30;48672035.08
CLASSES - FIF;56.951.180/0001-41;LUGANO FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES RESPONSABILIDADE LIMITADA;2024-11-30;259123219.75
CLASSES - FIF;56.953.877/0001-51;LIP FUNDO INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA;2024-11-30;76181866.57
CLASSES - FIF;56.954.946/0001-41;LUMINA FEEDER OFFSHORE II FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO RESP LIMITADA;2024-11-30;353363.20
CLASSES - FIF;56.955.022/0001-60;CUGINI FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEBÊNTURES DE INFRA RF CRED PRIV RESP LIMITADA;2024-11-30;21094753.71
CLASSES - FIF;56.955.238/0001-25;LUMINA HEDGE 2 FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;2024-11-30;55002920.06
CLASSES - FIF;56.955.548/0001-40;CAPRI CÓRSEGA FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO;2024-11-30;101601335.67
CLASSES - FIF;56.955.612/0001-92;LCM FUND B-2 FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;2024-11-30;10291.71
CLASSES - FIF;56.955.862/0001-22;BOULDER  FUNDO DE INVESTIMENTO MULTIMERCADO;2024-11-30;129176893.74
CLASSES - FIF;56.955.895/0001-72;LCM FUND C-2 FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;2024-11-30;6623.61
CLASSES - FIF;56.957.419/0001-90;COE5 FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA;2024-11-30;22820123.17
CLASSES - FIF;56.957.870/0001-08;AGNUS FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2024-11-30;980720.38
CLASSES - FIF;56.964.025/0001-60;TENAX EQUITY HEDGE FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO RESPONSABILIDADE LIMITADA;2024-11-30;27242469.89
CLASSES - FIF;56.964.556/0001-52;BTG PACTUAL CRÉDITO CORPORATIVO AAA FUNDO DE INVESTIMENTO RENDA FIXA;2024-11-30;111357731.99
CLASSES - FIF;56.970.861/0001-57;MAKEKE FUNDO DE INVESTIMENTO RENDA FIXA CRÉDITO PRIVADO;2024-11-30;0.00
CLASSES - FIF;56.973.806/0001-10;ASTER CAPITAL SPECIAL OPPORTUNITIES FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2024-11-30;9693141.76
CLASSES - FIF;56.974.172/0001-10;ENERGIA FUTURO FC DE FIF MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;2024-11-30;5135240877.06
CLASSES - FIF;56.974.598/0001-74;POLO CREDITO CORPORATIVO MASTER FI FINANCEIRO RENDA FIXA CREDITO PRIVADO LONGO PRAZO - RESP LIMITADA;2024-11-30;1111537605.11
CLASSES - FIF;56.976.377/0001-35;WE CRÉDITO OPEN FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;2024-11-30;33171781.84
CLASSES - FIF;56.983.274/0001-00;CARP FUNDO DE INVESTIMENTO MULTIMERCADO;2024-11-30;6363047.07
CLASSES - FIF;56.984.639/0001-03;ELEPHANT FIF INVEST EM INFRA CLASSE DE INVESTIMENTO EM RENDA FIXA EM INFRAESTRUTURA RESP LIMITADA;2024-11-30;20439576.64
CLASSES - FIF;56.988.668/0001-43;G5  BARDAUNI II FUNDO DE INVESTIMENTO FINANCEIRO  MULTIMERCADO CRÉDITO PRIVADO;2024-11-30;63077066.31
CLASSES - FIF;56.992.065/0001-15;BOCOM BBM INFRA 90 MASTER FIF RENDA FIXA INVESTIMENTO EM INFRA CRÉDITO PRIVADO - RESP LIMITADA;2024-11-30;11170551.16
CLASSES - FIF;56.992.708/0001-20;ARILA FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2024-11-30;9977995.67
CLASSES - FIF;56.992.930/0001-23;SPARTA PRÉ 2028 FUNDO DE INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA CRÉDITO PRIVADO RESP LIMIT;2024-11-30;191788467.25
CLASSES - FIF;56.993.183/0001-48;BOCOM BBM INFRA 90 FI EM COTAS FIF RENDA FIXA INVEST EM INFRA CRÉDITO PRIV - RESP LIMITADA;2024-11-30;11163337.91
CLASSES - FIF;56.993.984/0001-03;XP CASH P1 FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADA DI - RESPONSABILIDADE LIMITADA;2024-11-30;216225285.03
CLASSES - FIF;56.994.011/0001-99;RIZA AURUM DIVIDENDOS FUNDO DE INVESTIMENTO EM AÇÕES;2024-11-30;2779456.26
CLASSES - FIF;57.009.123/0001-00;CBD FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2024-11-30;14201509.44
CLASSES - FIF;57.009.700/0001-64;SANTANDER FUNDO INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA CDI 4 RF CRÉD PRIV - FIF RESP LIMITADA;2024-11-30;1149590313.18
CLASSES - FIF;57.009.772/0001-01;FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA INCENTIVADO DE INVESTIMENTO EM INFRA CASABRANCA;2024-11-30;16620153.82
CLASSES - FIF;57.009.782/0001-47;SANTANDER FUNDO INCENTIVADO DE INVESTIMENTO EM INFRA CDI 4 RF CRÉD PRIV - CIC FIF RESP LIMITADA;2024-11-30;631442944.98
CLASSES - FIF;57.009.826/0001-39;SANTANDER FUNDO INCENTIVADO DE INVESTIMENTO EM INFRA CDI 4 PB RF CRÉD PRIV- CIC FIF RESP LIMITADA;2024-11-30;517530500.10
CLASSES - FIF;57.010.267/0001-87;FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA INCENTIVADO DE INVESTIMENTO EM INFRA BORGOTARO;2024-11-30;20050981.33
CLASSES - FIF;57.010.979/0001-04;XPA CRÉDITO FUNDO DE INVESTIMENTO EM COTAS MULTIMERCADO CRÉDITO PRIVADO;2024-11-30;10417505.65
CLASSES - FIF;57.014.036/0001-41;POLARIS FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2024-11-30;1613491.57
CLASSES - FIF;57.016.907/0001-66;SAFRA BUILDING BLOCK SHORT IBOVESPA FIF CLASSE DE INVESTIMENTO MULTIMERCADO RESP LIMITADA;2024-11-30;2234164.16
CLASSES - FIF;57.017.755/0001-16;OMNIA KINEA FIF  FUNDO INCENTIVADO EM INVESTIMENTO EM DEB DE INFRA RF CRÉD PRIV RESP LIMITADA;2024-11-30;21849577.78
CLASSES - FIF;57.018.336/0001-07;ITAÚ KOMODO FUNDO DE INVESTIMENTO FINANCEIRO DA CLASSE DE INVESTIMENTO EM COTAS MULT RESP LIMITADA;2024-11-30;1596193.21
CLASSES - FIF;57.018.478/0001-66;SPX HORNET EQUITY HEDGE EKHO FO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULT;2024-11-30;25228426.32
CLASSES - FIF;57.018.584/0001-40;SHARP LONG SHORT 2X TFO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;2024-11-30;41293784.40
CLASSES - FIF;57.018.671/0001-05;SHARP LONG SHORT 2X PORTO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;2024-11-30;15154210.49
CLASSES - FIF;57.021.822/0001-76;LEGACY CAPITAL PORTFOLIO RENDA MAIS FUNDO INCENTIVADO DE INVESTIMENTO INFRAESTRUTURA RF LP RESP LTDA;2024-11-30;440982054.00
CLASSES - FIF;57.027.655/0001-70;ABSOLUTE HIDRA CDI PLUS P FI EM COTAS DE FUNDOS INCENTIVADOS DE INVESTIMENTO EM INFRA RENDA FIXA;2024-11-30;200635623.35
CLASSES - FIF;57.030.535/0001-22;G5 FEJUCA III FUNDO DE INVESTIMENTO MULTIMERCADO;2024-11-30;56689922.52
CLASSES - FIF;57.030.923/0001-03;BTL BLACK SWAN GLOBAL FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2024-11-30;3638967.85
CLASSES - FIF;57.031.665/0001-80;VIC ORRAM ESTRUTURADO FIC FIF MULTIMERCADO RESP LIMITADA;2024-11-30;74283620.51
CLASSES - FIF;57.032.645/0001-23;BB RENDA FIXA DEBÊNTURES INCENTIVADAS CDI PLUS FIC FIF EM INFRAESTRUTURA RESPONSABILIDADE LIMITADA;2024-11-30;43736991.46
CLASSES - FIF;57.032.921/0001-53;BB RENDA FIXA DEBÊNTURES INCENTIVADAS CDI PLUS PRIVATE FIC FIF EM INFRAESTRUTURA RESP LIMITADA;2024-11-30;138102331.32
CLASSES - FIF;57.032.992/0001-56;BB TOP RENDA FIXA DEBÊNTURES INCENTIVADAS CDI PLUS FIF EM INFRAESTRUTURA RESPONSABILIDADE LIMITADA;2024-11-30;180172921.07
CLASSES - FIF;57.033.363/0001-40;FUNDO DE INVESTIMENTO EM COTAS FIF RF INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA RJD;2024-11-30;20492389.67
CLASSES - FIF;57.033.451/0001-42;BB FS ETANOL FUNDO DE INVESTIMENTO EM COTAS DE FIF RENDA FIXA LONGO PRAZO RESPONSABILIDADE LIMITADA;2024-11-30;516653406.36
CLASSES - FIF;57.033.556/0001-00;BB ECOVIV FUNDO DE INVESTIMENTO EM COTAS DE FIF RENDA FIXA LONGO PRAZO RESPONSABILIDADE LIMITADA;2024-11-30;50329718.88
CLASSES - FIF;57.033.695/0001-25;BB MOVIMENTO FUNDO DE INVESTIMENTO EM COTAS DE FIF RENDA FIXA LP RESPONSABILIDADE LIMITADA;2024-11-30;1154156568.54
CLASSES - FIF;57.033.833/0001-76;BB AGERIO FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA RESPONSABILIDADE LIMITADA;2024-11-30;80244049.32
CLASSES - FIF;57.033.919/0001-07;BB EXTRAMERCADO EMGEA FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA RESPONSABILIDADE LIMITADA;2024-11-30;1608612315.22
CLASSES - FIF;57.034.421/0001-50;PIPPEN FUNDO DE INVESTIMENTO MULTIMERCADO;2024-11-30;991018.13
CLASSES - FIF;57.034.741/0001-00;GAMA PORTOLAN EQUITY BRL FIF EM AÇÕES INVESTIMENTO NO EXTERIOR - RESPONSABILIDADE LIMITADA;2024-11-30;1900055.63
CLASSES - FIF;57.035.683/0001-30;SANTANDER PB ROMA IV MULTIMERCADO - FUNDO DE INVESTIMENTO FINANCEIRO;2024-11-30;3879750.59
CLASSES - FIF;57.035.810/0001-09;SANTANDER PB CX432 RENDA FIXA REFERENCIADO DI CRÉDITO PRIVADO - FIF RESP LIMITADA;2024-11-30;118909049.52
CLASSES - FIF;57.035.905/0001-14;SANTANDER PB MONTE RORAIMA INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA - FIF RESP LIMITADA;2024-11-30;106494230.23
CLASSES - FIF;57.038.991/0001-19;ITAÚ LEGEND INFRA FIF INCENTIVADO EM INFRA DA CIC RF CRÉDITO PRIVADO LONGO PRAZO RESP LIMITADA;2024-11-30;7668505.29
CLASSES - FIF;57.039.057/0001-11;BUCKET FIF INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA  - RESPONSABILIDADE LIMITADA;2024-11-30;8617929.72
CLASSES - FIF;57.044.682/0001-51;RIZA AURUM DIVIDENDOS FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2024-11-30;2785223.93
CLASSES - FIF;57.045.881/0001-84;TACARUNA FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-11-30;29978501.38
CLASSES - FIF;57.046.745/0001-09;ABSOLUTE HIDRA CDI PLUS MASTER FUNDO INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA;2024-11-30;252710026.24
CLASSES - FIF;57.049.210/0001-91;8RVV FUNDO DE INVESTIMENTO FINANCEIRO INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA RF RESP LIMITADA;2024-11-30;21081948.37
CLASSES - FIF;57.055.583/0001-75;VOLARE FUNDO DE INVESTIMENTO MULTIMERCADO;2024-11-30;283995.44
CLASSES - FIF;57.055.712/0001-25;CUMARÚ FUNDO DE INVESTIMENTO MULTIMERCADO;2024-11-30;15630395.43
CLASSES - FIF;57.058.350/0001-26;SERRAZUL EQUITY CF FUNDO DE INVESTIMENTO EM AÇÕES;2024-11-30;15475939.76
CLASSES - FIF;57.061.738/0001-86;FREIBURG KINEA FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEB DE INFRA RF CRÉDITO PRIV RESP LIMITADA;2024-11-30;67985513.52
CLASSES - FIF;57.063.775/0001-23;ABROLHOS II FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-11-30;25304975.96
CLASSES - FIF;57.065.462/0001-04;ABSOLUTE HIDRA IPCA SELEÇÃO FIF INCENTIVADO EM INFRAESTRUTURA DA CIC RENDA FIXA CRÉD PRIV;2024-11-30;11880520.73
CLASSES - FIF;57.065.769/0001-05;BTG PACTUAL DISCOVERY PLUS FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2024-11-30;10065022.63
CLASSES - FIF;57.066.197/0001-89;JGP DEBÊNTURES INCENT JUROS REAIS 60 EKHO FI EM COTAS DE FUNDOS INCENT DE INVEST INFRA RENDA FIXA;2024-11-30;46107780.39
CLASSES - FIF;57.067.139/0001-70;CBD II FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2024-11-30;30324656.93
CLASSES - FIF;57.069.309/0001-55;EAE FUTURO ILÍQUIDOS FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO;2024-11-30;4827601.57
CLASSES - FIF;57.070.016/0001-98;BTG PACTUAL EXPLORER PLUS RENDA FIXA ATIVA FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA LONGO PRAZO;2024-11-30;10134709.51
CLASSES - FIF;57.070.106/0001-89;QUARTER PRECATÓRIOS FUNDO DE INVESTIMENTO EM  COTAS DE FUNDOS DE INVESTIMENTO FINANCEIRO;2024-11-30;8493839.97
CLASSES - FIF;57.070.240/0001-80;MONTE CASTELLO FUNDO DE INVESTIMENTO FINANCEIRO;2024-11-30;4776879.84
CLASSES - FIF;57.070.309/0001-75;CLASSE ÚNICA DO POLO CRÉDITO CORPORATIVO INSTITUCIONAL MASTER FI RF CRED PRIV LP - RESP LIMITADA;2024-11-30;7014670.43
CLASSES - FIF;57.070.875/0001-87;EASY CASH FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-11-30;32269892.78
